time,signal
0.0,-0.46
0.004,-0.46
0.008,-0.46
0.012,-0.46
0.016,-0.46
0.02,-0.4583333333333333
0.024,-0.455
0.028,-0.44
0.032,-0.4325
0.036000000000000004,-0.445
0.04,-0.4383333333333333
0.044,-0.425
0.048,-0.42
0.052000000000000005,-0.43333333333333335
0.056,-0.47
0.06,-0.4283333333333333
0.064,-0.425
0.068,-0.4425
0.07200000000000001,-0.435
0.076,-0.4316666666666666
0.08,-0.4216666666666666
0.084,-0.4333333333333333
0.088,-0.4533333333333333
0.092,-0.435
0.096,-0.4216666666666666
0.1,-0.425
0.10400000000000001,-0.435
0.108,-0.435
0.112,-0.4133333333333333
0.116,-0.4233333333333333
0.12,-0.44
0.124,-0.4366666666666666
0.128,-0.405
0.132,-0.4125
0.136,-0.425
0.14,-0.4366666666666666
0.14400000000000002,-0.415
0.148,-0.415
0.152,-0.4283333333333333
0.156,-0.435
0.16,-0.42
0.164,-0.405
0.168,-0.425
0.17200000000000001,-0.43999999999999967
0.176,-0.42
0.18,-0.41
0.184,-0.4183333333333333
0.188,-0.4316666666666666
0.192,-0.43
0.196,-0.4066666666666667
0.2,-0.41
0.20400000000000001,-0.4266666666666667
0.20800000000000002,-0.42999999999999966
0.212,-0.4083333333333333
0.216,-0.405
0.22,-0.42
0.224,-0.4333333333333333
0.228,-0.425
0.232,-0.3975
0.23600000000000002,-0.40500000000000014
0.24,-0.4133333333333333
0.244,-0.405
0.248,-0.3983333333333334
0.252,-0.4116666666666667
0.256,-0.415
0.26,-0.4016666666666666
0.264,-0.395
0.268,-0.395
0.272,-0.405
0.276,-0.4
0.28,-0.39
0.28400000000000003,-0.3916666666666671
0.28800000000000003,-0.4016666666666664
0.292,-0.385
0.296,-0.3533333333333333
0.3,-0.355
0.304,-0.355
0.308,-0.34
0.312,-0.3116666666666666
0.316,-0.3016666666666666
0.32,-0.32
0.324,-0.3133333333333333
0.328,-0.28
0.332,-0.28
0.336,-0.3
0.34,-0.305
0.34400000000000003,-0.28999999999999954
0.34800000000000003,-0.27833333333333377
0.352,-0.2983333333333333
0.356,-0.325
0.36,-0.33
0.364,-0.335
0.368,-0.3625
0.372,-0.365
0.376,-0.3566666666666666
0.38,-0.3533333333333333
0.384,-0.365
0.388,-0.365
0.392,-0.355
0.396,-0.355
0.4,-0.35
0.404,-0.3566666666666666
0.40800000000000003,-0.3599999999999996
0.41200000000000003,-0.34499999999999953
0.41600000000000004,-0.3316666666666667
0.42,-0.3383333333333333
0.424,-0.335
0.428,-0.31
0.432,-0.3075
0.436,-0.335
0.44,-0.3833333333333333
0.444,-0.415
0.448,-0.41
0.452,-0.3633333333333333
0.456,-0.2
0.46,0.3566666666666667
0.464,0.96
0.468,1.572500000000005
0.47200000000000003,1.9900000000000027
0.47600000000000003,2.076666666666662
0.48,1.83
0.484,0.8666666666666667
0.488,0.0133333333333333
0.492,-0.64
0.496,-0.525
0.5,-0.46
0.504,-0.5016666666666667
0.508,-0.5
0.512,-0.4566666666666666
0.516,-0.4333333333333333
0.52,-0.365
0.524,-0.3183333333333333
0.528,-0.29
0.532,-0.25
0.536,-0.27
0.54,-0.2833333333333333
0.544,-0.255
0.548,-0.2416666666666666
0.552,-0.2583333333333333
0.556,-0.255
0.56,-0.2466666666666666
0.5640000000000001,-0.23
0.5680000000000001,-0.2400000000000011
0.5720000000000001,-0.2599999999999996
0.5760000000000001,-0.2416666666666657
0.58,-0.2183333333333333
0.584,-0.2266666666666666
0.588,-0.2366666666666666
0.592,-0.235
0.596,-0.2
0.6,-0.2
0.604,-0.215
0.608,-0.21
0.612,-0.195
0.616,-0.205
0.62,-0.2183333333333333
0.624,-0.2016666666666666
0.628,-0.175
0.632,-0.175
0.636,-0.19
0.64,-0.195
0.644,-0.175
0.648,-0.1666666666666666
0.652,-0.1666666666666666
0.656,-0.19
0.66,-0.1583333333333333
0.664,-0.135
0.668,-0.1375
0.672,-0.145
0.676,-0.125
0.68,-0.1083333333333333
0.684,-0.1
0.6880000000000001,-0.1100000000000003
0.6920000000000001,-0.094999999999998
0.6960000000000001,-0.0533333333333329
0.7000000000000001,-0.0549999999999998
0.704,-0.05
0.708,-0.03
0.712,-0.0066666666666666
0.716,0.01
0.72,0.005
0.724,0.0316666666666666
0.728,0.06
0.732,0.095
0.736,0.1
0.74,0.1166666666666666
0.744,0.17
0.748,0.2083333333333333
0.752,0.2283333333333333
0.756,0.25
0.76,0.2983333333333333
0.764,0.345
0.768,0.37
0.772,0.395
0.776,0.4433333333333333
0.78,0.4833333333333333
0.784,0.5216666666666667
0.788,0.5383333333333333
0.792,0.58
0.796,0.645
0.8,0.67
0.804,0.6933333333333332
0.808,0.73
0.812,0.7616666666666672
0.8160000000000001,0.7983333333333341
0.8200000000000001,0.7983333333333332
0.8240000000000001,0.8016666666666671
0.8280000000000001,0.8099999999999993
0.8320000000000001,0.7749999999999984
0.836,0.72
0.84,0.66
0.844,0.58
0.848,0.5266666666666667
0.852,0.44
0.856,0.335
0.86,0.2483333333333333
0.864,0.17
0.868,0.0725
0.872,-0.04
0.876,-0.0833333333333333
0.88,-0.1233333333333333
0.884,-0.1966666666666666
0.888,-0.25
0.892,-0.275
0.896,-0.2733333333333334
0.9,-0.295
0.904,-0.335
0.908,-0.35
0.912,-0.35
0.916,-0.3633333333333333
0.92,-0.3916666666666666
0.924,-0.3916666666666666
0.928,-0.38
0.932,-0.3825
0.936,-0.41
0.9400000000000001,-0.41166666666666674
0.9440000000000001,-0.4099999999999987
0.9480000000000001,-0.3916666666666673
0.9520000000000001,-0.4050000000000011
0.9560000000000001,-0.4249999999999988
0.96,-0.405
0.964,-0.385
0.968,-0.4024999999999999
0.972,-0.42
0.976,-0.4033333333333334
0.98,-0.3933333333333333
0.984,-0.4016666666666666
0.988,-0.4183333333333333
0.992,-0.43
0.996,-0.395
1.0,-0.4
1.004,-0.4233333333333332
1.008,-0.425
1.012,-0.3983333333333332
1.016,-0.395
1.02,-0.4100000000000003
1.024,-0.42
1.028,-0.42
1.032,-0.4075000000000003
1.036,-0.41
1.04,-0.4266666666666664
1.044,-0.405
1.048,-0.4066666666666672
1.052,-0.4233333333333334
1.056,-0.435
1.06,-0.423333333333333
1.064,-0.4
1.068,-0.4250000000000016
1.072,-0.44
1.076,-0.4266666666666664
1.08,-0.4266666666666669
1.084,-0.4450000000000004
1.088,-0.455
1.092,-0.455
1.096,-0.428333333333333
1.1,-0.44
1.104,-0.4583333333333336
1.108,-0.455
1.112,-0.4399999999999996
1.116,-0.4466666666666672
1.12,-0.47
1.124,-0.4666666666666665
1.1280000000000001,-0.459999999999999
1.1320000000000001,-0.4550000000000005
1.1360000000000001,-0.4550000000000011
1.1400000000000001,-0.46333333333333293
1.1440000000000001,-0.45999999999999885
1.1480000000000001,-0.4516666666666676
1.1520000000000001,-0.4650000000000015
1.156,-0.48
1.16,-0.4666666666666672
1.164,-0.45
1.168,-0.4574999999999992
1.172,-0.47
1.176,-0.4650000000000003
1.18,-0.4450000000000004
1.184,-0.4533333333333331
1.188,-0.4666666666666664
1.192,-0.46
1.196,-0.4583333333333332
1.2,-0.45
1.204,-0.4699999999999996
1.208,-0.465
1.212,-0.445
1.216,-0.4516666666666664
1.22,-0.4716666666666669
1.224,-0.4683333333333332
1.228,-0.445
1.232,-0.4524999999999997
1.236,-0.465
1.24,-0.4666666666666673
1.244,-0.455
1.248,-0.4416666666666661
1.252,-0.4683333333333338
1.256,-0.47
1.26,-0.46
1.264,-0.45
1.268,-0.4550000000000016
1.272,-0.45
1.276,-0.4483333333333328
1.28,-0.4316666666666665
1.284,-0.4350000000000004
1.288,-0.445
1.292,-0.455
1.296,-0.423333333333333
1.3,-0.425
1.304,-0.4483333333333332
1.308,-0.445
1.312,-0.425
1.316,-0.4383333333333338
1.32,-0.4400000000000007
1.324,-0.4433333333333327
1.328,-0.44
1.332,-0.4325000000000003
1.336,-0.445
1.34,-0.4416666666666664
1.344,-0.435
1.348,-0.4283333333333332
1.352,-0.4416666666666672
1.356,-0.445
1.36,-0.4266666666666665
1.364,-0.42
1.368,-0.4300000000000005
1.372,-0.435
1.3760000000000001,-0.4299999999999981
1.3800000000000001,-0.4100000000000002
1.3840000000000001,-0.42833333333333434
1.3880000000000001,-0.43833333333333285
1.3920000000000001,-0.4249999999999971
1.3960000000000001,-0.40333333333333266
1.4000000000000001,-0.4000000000000021
1.4040000000000001,-0.4183333333333339
1.408,-0.42
1.412,-0.4033333333333335
1.416,-0.4099999999999996
1.42,-0.4166666666666665
1.424,-0.42
1.428,-0.405
1.432,-0.3974999999999992
1.436,-0.415
1.44,-0.405
1.444,-0.38
1.448,-0.3583333333333334
1.452,-0.3583333333333331
1.456,-0.36
1.46,-0.335
1.464,-0.325
1.468,-0.3225000000000003
1.472,-0.315
1.476,-0.3083333333333334
1.48,-0.305
1.484,-0.3116666666666661
1.488,-0.3383333333333328
1.492,-0.33
1.496,-0.3133333333333332
1.5,-0.33
1.504,-0.3583333333333339
1.508,-0.37
1.512,-0.3733333333333332
1.516,-0.3666666666666665
1.52,-0.3816666666666671
1.524,-0.3883333333333331
1.528,-0.37
1.532,-0.3575000000000008
1.536,-0.375
1.54,-0.376666666666666
1.544,-0.365
1.548,-0.3566666666666664
1.552,-0.3600000000000004
1.556,-0.365
1.56,-0.348333333333333
1.564,-0.33
1.568,-0.3300000000000005
1.572,-0.335
1.576,-0.3266666666666668
1.58,-0.3266666666666665
1.584,-0.3683333333333343
1.588,-0.4216666666666676
1.592,-0.455
1.596,-0.3833333333333316
1.6,-0.24
1.604,0.1200000000000088
1.608,0.85
1.612,1.4700000000000095
1.616,1.9100000000000064
1.62,2.078333333333331
1.624,1.8083333333333256
1.6280000000000001,1.0649999999998996
1.6320000000000001,0.10499999999992193
1.6360000000000001,-0.6599999999999908
1.6400000000000001,-0.5683333333333214
1.6440000000000001,-0.4500000000000026
1.6480000000000001,-0.4766666666666695
1.6520000000000001,-0.4966666666666655
1.6560000000000001,-0.47999999999999104
1.6600000000000001,-0.3999999999999923
1.6640000000000001,-0.31499999999999573
1.668,-0.2775000000000008
1.672,-0.265
1.676,-0.2533333333333338
1.68,-0.24
1.684,-0.2466666666666658
1.688,-0.2600000000000004
1.692,-0.255
1.696,-0.2300000000000003
1.7,-0.22
1.704,-0.235
1.708,-0.23
1.712,-0.2066666666666665
1.716,-0.2033333333333336
1.72,-0.2199999999999996
1.724,-0.2200000000000003
1.728,-0.2
1.732,-0.2
1.736,-0.21
1.74,-0.19
1.744,-0.185
1.748,-0.1666666666666669
1.752,-0.1700000000000003
1.756,-0.18
1.76,-0.148333333333333
1.764,-0.14
1.768,-0.1525000000000014
1.772,-0.15
1.776,-0.156666666666666
1.78,-0.133333333333333
1.784,-0.1300000000000003
1.788,-0.1433333333333334
1.792,-0.135
1.796,-0.1166666666666661
1.8,-0.11
1.804,-0.1033333333333332
1.808,-0.1
1.812,-0.0633333333333328
1.816,-0.0466666666666665
1.82,-0.0566666666666667
1.824,-0.0433333333333327
1.828,-0.02
1.832,0.0075000000000002
1.836,0.005
1.84,0.0083333333333335
1.844,0.055
1.848,0.0616666666666671
1.852,0.0783333333333334
1.856,0.09
1.86,0.1300000000000003
1.864,0.175
1.868,0.1875000000000002
1.872,0.19
1.8760000000000001,0.2250000000000046
1.8800000000000001,0.2683333333333367
1.8840000000000001,0.31166666666666804
1.8880000000000001,0.33166666666667
1.8920000000000001,0.37000000000000877
1.8960000000000001,0.4383333333333371
1.9000000000000001,0.47500000000000425
1.9040000000000001,0.5116666666666698
1.9080000000000001,0.5500000000000078
1.9120000000000001,0.6166666666666706
1.9160000000000001,0.6566666666666694
1.92,0.6833333333333331
1.924,0.7099999999999992
1.928,0.77
1.932,0.7999999999999995
1.936,0.825
1.94,0.8449999999999996
1.944,0.88
1.948,0.8833333333333342
1.952,0.8433333333333339
1.956,0.82
1.96,0.7700000000000008
1.964,0.725
1.968,0.6300000000000039
1.972,0.515
1.976,0.4350000000000015
1.98,0.3583333333333347
1.984,0.2550000000000019
1.988,0.1516666666666686
1.992,0.085
1.996,0.0200000000000011
2.0,-0.065
2.004,-0.115
2.008,-0.155
2.012,-0.1716666666666666
2.016,-0.198333333333335
2.02,-0.245
2.024,-0.255
2.028,-0.255
2.032,-0.2725
2.036,-0.3
2.04,-0.3
2.044,-0.285
2.048,-0.295
2.052,-0.305
2.056,-0.335
2.06,-0.3099999999999993
2.064,-0.3
2.068,-0.3025
2.072,-0.315
2.076,-0.3116666666666666
2.08,-0.2983333333333328
2.084,-0.3066666666666666
2.088,-0.3133333333333336
2.092,-0.31
2.096,-0.2916666666666664
2.1,-0.3
2.104,-0.305
2.108,-0.31
2.112,-0.285
2.116,-0.2850000000000007
2.12,-0.3066666666666666
2.124,-0.2966666666666657
2.128,-0.27
2.132,-0.2800000000000011
2.136,-0.295
2.14,-0.2999999999999985
2.144,-0.28
2.148,-0.2766666666666671
2.152,-0.2966666666666679
2.156,-0.305
2.16,-0.2966666666666671
2.164,-0.28
2.168,-0.2900000000000011
2.172,-0.3
2.176,-0.29
2.18,-0.2766666666666657
2.184,-0.3000000000000015
2.188,-0.3166666666666671
2.192,-0.31
2.196,-0.2816666666666657
2.2,-0.29
2.204,-0.3083333333333358
2.208,-0.31
2.212,-0.3016666666666657
2.216,-0.295
2.22,-0.3116666666666671
2.224,-0.315
2.228,-0.295
2.232,-0.2925000000000005
2.236,-0.31
2.24,-0.3216666666666671
2.244,-0.3
2.248,-0.3
2.2520000000000002,-0.3066666666666686
2.2560000000000002,-0.319999999999995
2.2600000000000002,-0.3049999999999989
2.2640000000000002,-0.29500000000000054
2.2680000000000002,-0.3000000000000022
2.2720000000000002,-0.30999999999999983
2.2760000000000002,-0.30833333333333207
2.2800000000000002,-0.30166666666666603
2.2840000000000003,-0.2983333333333343
2.2880000000000003,-0.305
2.2920000000000003,-0.2999999999999955
2.2960000000000003,-0.28
2.3000000000000003,-0.2850000000000015
2.3040000000000003,-0.295
2.308,-0.3
2.312,-0.2816666666666657
2.316,-0.2850000000000015
2.32,-0.3016666666666664
2.324,-0.2983333333333343
2.328,-0.275
2.332,-0.2725000000000017
2.336,-0.285
2.34,-0.3000000000000007
2.344,-0.285
2.348,-0.2649999999999993
2.352,-0.2783333333333329
2.356,-0.285
2.36,-0.2683333333333343
2.364,-0.27
2.368,-0.2824999999999972
2.372,-0.29
2.376,-0.2850000000000015
2.38,-0.2583333333333333
2.384,-0.2649999999999985
2.388,-0.285
2.392,-0.285
2.396,-0.2566666666666666
2.4,-0.255
2.404,-0.2749999999999992
2.408,-0.27
2.412,-0.2533333333333328
2.416,-0.2566666666666666
2.42,-0.2749999999999992
2.424,-0.2716666666666666
2.428,-0.25
2.432,-0.2425
2.436,-0.27
2.44,-0.2616666666666671
2.444,-0.24
2.448,-0.2316666666666664
2.452,-0.2483333333333333
2.456,-0.27
2.46,-0.2516666666666666
2.464,-0.22
2.468,-0.25
2.472,-0.25
2.476,-0.2533333333333343
2.48,-0.23
2.484,-0.2283333333333328
2.488,-0.2383333333333333
2.492,-0.235
2.496,-0.2266666666666666
2.5,-0.225
2.504,-0.2416666666666666
2.508,-0.235
2.512,-0.2183333333333333
2.516,-0.2183333333333335
2.52,-0.2216666666666666
2.524,-0.2216666666666664
2.528,-0.195
2.532,-0.175
2.536,-0.18
2.54,-0.1783333333333333
2.544,-0.17
2.548,-0.15
2.552,-0.1433333333333328
2.556,-0.145
2.56,-0.1366666666666657
2.564,-0.13
2.568,-0.135
2.572,-0.15
2.576,-0.1516666666666666
2.58,-0.155
2.584,-0.1783333333333333
2.588,-0.2083333333333343
2.592,-0.21
2.596,-0.1816666666666664
2.6,-0.195
2.604,-0.2133333333333333
2.608,-0.21
2.612,-0.1766666666666666
2.616,-0.1800000000000007
2.62,-0.205
2.624,-0.2016666666666664
2.628,-0.18
2.632,-0.1775000000000005
2.636,-0.185
2.64,-0.1733333333333313
2.644,-0.14
2.648,-0.1500000000000014
2.652,-0.2033333333333365
2.656,-0.26
2.66,-0.2916666666666664
2.664,-0.26
2.668,-0.0674999999999783
2.672,0.39
2.676,1.0450000000000503
2.68,1.6583333333333536
2.684,2.0700000000000056
2.688,1.9766666666666568
2.692,1.39
2.696,0.3233333333333018
2.7,-0.53
2.704,-0.4499999999999881
2.708,-0.33
2.712,-0.3266666666666686
2.716,-0.34
2.72,-0.3216666666666642
2.724,-0.2616666666666634
2.728,-0.16
2.732,-0.1099999999999977
2.736,-0.105
2.74,-0.1149999999999985
2.744,-0.095
2.748,-0.0783333333333343
2.7520000000000002,-0.09500000000000125
2.7560000000000002,-0.09999999999999906
2.7600000000000002,-0.08166666666666306
2.7640000000000002,-0.06499999999999975
2.7680000000000002,-0.07000000000000497
2.7720000000000002,-0.09499999999998901
2.7760000000000002,-0.04999999999999739
2.7800000000000002,-0.040000000000001854
2.7840000000000003,-0.0566666666666671
2.7880000000000003,-0.06
2.7920000000000003,-0.0399999999999977
2.7960000000000003,-0.03
2.8000000000000003,-0.0400000000000037
2.8040000000000003,-0.0566666666666642
2.8080000000000003,-0.025
2.8120000000000003,-0.0216666666666656
2.816,-0.0183333333333328
2.82,-0.0200000000000007
2.824,-0.0033333333333343
2.828,0.02
2.832,0.0025000000000005
2.836,0.005
2.84,0.0199999999999992
2.844,0.045
2.848,0.0516666666666679
2.852,0.0250000000000014
2.856,0.035
2.86,0.0583333333333328
2.864,0.05
2.868,0.0574999999999994
2.872,0.075
2.876,0.0933333333333328
2.88,0.1033333333333333
2.884,0.1033333333333335
2.888,0.11
2.892,0.15
2.896,0.1633333333333333
2.9,0.17
2.904,0.1733333333333328
2.908,0.21
2.912,0.2383333333333321
2.916,0.2516666666666666
2.92,0.2566666666666657
2.924,0.29
2.928,0.34
2.932,0.3475
2.936,0.35
2.94,0.3933333333333321
2.944,0.45
2.948,0.4649999999999992
2.952,0.4883333333333333
2.956,0.53
2.96,0.5816666666666667
2.964,0.615
2.968,0.635
2.972,0.675
2.976,0.7149999999999985
2.98,0.7483333333333333
2.984,0.776666666666665
2.988,0.8066666666666668
2.992,0.845
2.996,0.88
3.0,0.895
3.004,0.9066666666666668
3.008,0.94
3.012,0.9366666666666666
3.016,0.906666666666665
3.02,0.84
3.024,0.8033333333333321
3.028,0.755
3.032,0.6599999999999999
3.036,0.55
3.04,0.49
3.044,0.4
3.048,0.3066666666666667
3.052,0.2266666666666634
3.056,0.14
3.06,0.0983333333333321
3.064,0.03
3.068,-0.03
3.072,-0.07
3.076,-0.0883333333333333
3.08,-0.1150000000000014
3.084,-0.165
3.088,-0.1816666666666671
3.092,-0.19
3.096,-0.2016666666666671
3.1,-0.23
3.104,-0.25
3.108,-0.23
3.112,-0.2366666666666666
3.116,-0.2466666666666671
3.12,-0.2583333333333333
3.124,-0.2516666666666657
3.128,-0.235
3.132,-0.2525000000000028
3.136,-0.27
3.14,-0.2583333333333313
3.144,-0.24
3.148,-0.2450000000000014
3.152,-0.2616666666666671
3.156,-0.26
3.16,-0.24
3.164,-0.255
3.168,-0.2674999999999983
3.172,-0.27
3.176,-0.255
3.18,-0.2616666666666671
3.184,-0.26
3.188,-0.26
3.192,-0.25
3.196,-0.2416666666666671
3.2,-0.265
3.204,-0.2616666666666657
3.208,-0.255
3.212,-0.25
3.216,-0.2600000000000007
3.22,-0.2616666666666671
3.224,-0.2583333333333328
3.228,-0.25
3.232,-0.2575000000000016
3.236,-0.265
3.24,-0.2666666666666657
3.244,-0.26
3.248,-0.2633333333333343
3.2520000000000002,-0.2833333333333334
3.2560000000000002,-0.27499999999999797
3.2600000000000002,-0.26666666666666733
3.2640000000000002,-0.2750000000000044
3.2680000000000002,-0.2950000000000022
3.2720000000000002,-0.304999999999997
3.2760000000000002,-0.29166666666666496
3.2800000000000002,-0.28500000000000275
3.2840000000000003,-0.31
3.2880000000000003,-0.31
3.2920000000000003,-0.3
3.2960000000000003,-0.2966666666666664
3.3000000000000003,-0.3100000000000015
3.3040000000000003,-0.32
3.3080000000000003,-0.305
3.3120000000000003,-0.3083333333333343
3.3160000000000003,-0.3316666666666679
3.3200000000000003,-0.3433333333333343
3.3240000000000003,-0.3366666666666656
3.3280000000000003,-0.3250000000000022
3.332,-0.3499999999999977
3.336,-0.36
3.34,-0.3416666666666672
3.344,-0.335
3.348,-0.3349999999999992
3.352,-0.3483333333333328
3.356,-0.35
3.36,-0.345
3.364,-0.35
3.368,-0.3524999999999994
3.372,-0.345
3.376,-0.3300000000000007
3.38,-0.3333333333333333
3.384,-0.3583333333333328
3.388,-0.3683333333333333
3.392,-0.355
3.396,-0.3466666666666666
3.4,-0.35
3.404,-0.368333333333332
3.408,-0.36
3.412,-0.3483333333333321
3.416,-0.3683333333333333
3.42,-0.3616666666666664
3.424,-0.365
3.428,-0.345
3.432,-0.37
3.436,-0.38
3.44,-0.3716666666666671
3.444,-0.355
3.448,-0.363333333333332
3.452,-0.38
3.456,-0.365
3.46,-0.3566666666666666
3.464,-0.37
3.468,-0.375
3.472,-0.375
3.476,-0.3633333333333335
3.48,-0.3633333333333333
3.484,-0.3933333333333336
3.488,-0.3833333333333333
3.492,-0.385
