time,signal
0.0,-2.045
0.004,-2.045
0.008,-2.045
0.012,-2.06
0.016,-2.123333333333333
0.02,-2.2266666666666666
0.024,-2.3166666666666664
0.028,-2.405
0.032,-2.505
0.036000000000000004,-2.58
0.04,-2.515
0.044,-2.22
0.048,-1.84
0.052000000000000005,-1.496666666666666
0.056,-1.215
0.06,-0.9733333333333336
0.064,-0.84
0.068,-0.75
0.07200000000000001,-0.6899999999999995
0.076,-0.625
0.08,-0.5783333333333333
0.084,-0.5266666666666666
0.088,-0.4866666666666666
0.092,-0.45
0.096,-0.3483333333333333
0.1,-0.25
0.10400000000000001,-0.18833333333333294
0.108,-0.14
0.112,-0.1033333333333333
0.116,-0.05
0.12,0.0183333333333333
0.124,0.075
0.128,0.14
0.132,0.2075
0.136,0.27
0.14,0.2983333333333333
0.14400000000000002,0.30000000000000004
0.148,0.3066666666666666
0.152,0.3333333333333333
0.156,0.345
0.16,0.3683333333333333
0.164,0.4
0.168,0.445
0.17200000000000001,0.47500000000000003
0.176,0.485
0.18,0.515
0.184,0.5733333333333334
0.188,0.6233333333333333
0.192,0.65
0.196,0.7
0.2,0.755
0.20400000000000001,0.7933333333333337
0.20800000000000002,0.8200000000000004
0.212,0.85
0.216,0.9033333333333332
0.22,0.97
0.224,0.9933333333333332
0.228,1.03
0.232,1.0825
0.23600000000000002,1.105
0.24,1.1
0.244,1.115
0.248,1.135
0.252,1.1516666666666666
0.256,1.15
0.26,1.1333333333333333
0.264,1.125
0.268,1.12
0.272,1.085
0.276,1.035
0.28,0.995
0.28400000000000003,0.9433333333333321
0.28800000000000003,0.8933333333333319
0.292,0.84
0.296,0.7583333333333333
0.3,0.72
0.304,0.6683333333333333
0.308,0.575
0.312,0.5
0.316,0.44
0.32,0.345
0.324,0.2683333333333333
0.328,0.19
0.332,0.15
0.336,0.095
0.34,0.035
0.34400000000000003,-0.0500000000000012
0.34800000000000003,-0.09333333333333421
0.352,-0.1233333333333333
0.356,-0.15
0.36,-0.2133333333333333
0.364,-0.235
0.368,-0.24
0.372,-0.26
0.376,-0.2916666666666667
0.38,-0.3083333333333333
0.384,-0.3133333333333333
0.388,-0.3366666666666666
0.392,-0.365
0.396,-0.3716666666666666
0.4,-0.36
0.404,-0.37
0.40800000000000003,-0.3750000000000005
0.41200000000000003,-0.38999999999999985
0.41600000000000004,-0.37999999999999984
0.42,-0.3866666666666666
0.424,-0.4033333333333333
0.428,-0.395
0.432,-0.39
0.436,-0.38
0.44,-0.38
0.444,-0.395
0.448,-0.3966666666666666
0.452,-0.3766666666666666
0.456,-0.38
0.46,-0.4066666666666667
0.464,-0.41
0.468,-0.3875
0.47200000000000003,-0.3949999999999998
0.47600000000000003,-0.38833333333333303
0.48,-0.375
0.484,-0.3566666666666666
0.488,-0.35
0.492,-0.345
0.496,-0.3366666666666666
0.5,-0.325
0.504,-0.3316666666666666
0.508,-0.34
0.512,-0.3483333333333333
0.516,-0.3483333333333333
0.52,-0.3366666666666666
0.524,-0.3366666666666666
0.528,-0.355
0.532,-0.325
0.536,-0.32
0.54,-0.345
0.544,-0.375
0.548,-0.3533333333333333
0.552,-0.33
0.556,-0.335
0.56,-0.3533333333333333
0.5640000000000001,-0.3799999999999996
0.5680000000000001,-0.3649999999999994
0.5720000000000001,-0.3550000000000007
0.5760000000000001,-0.375
0.58,-0.365
0.584,-0.3533333333333333
0.588,-0.35
0.592,-0.365
0.596,-0.3583333333333333
0.6,-0.345
0.604,-0.3533333333333333
0.608,-0.37
0.612,-0.36
0.616,-0.35
0.62,-0.355
0.624,-0.3616666666666666
0.628,-0.365
0.632,-0.35
0.636,-0.345
0.64,-0.35
0.644,-0.36
0.648,-0.3366666666666666
0.652,-0.34
0.656,-0.345
0.66,-0.3666666666666666
0.664,-0.355
0.668,-0.34
0.672,-0.35
0.676,-0.365
0.68,-0.3583333333333333
0.684,-0.335
0.6880000000000001,-0.325
0.6920000000000001,-0.3350000000000014
0.6960000000000001,-0.3433333333333324
0.7000000000000001,-0.3099999999999996
0.704,-0.3
0.708,-0.285
0.712,-0.2683333333333333
0.716,-0.225
0.72,-0.18
0.724,-0.1366666666666666
0.728,-0.055
0.732,0.205
0.736,0.805
0.74,1.5333333333333332
0.744,1.89
0.748,1.7866666666666666
0.752,1.6866666666666668
0.756,1.62
0.76,1.4733333333333334
0.764,1.33
0.768,1.2125
0.772,1.1
0.776,0.9683333333333332
0.78,0.8250000000000001
0.784,0.6266666666666667
0.788,0.4366666666666667
0.792,0.21
0.796,-0.1099999999999999
0.8,-0.39
0.804,-0.695
0.808,-1.105
0.812,-1.3733333333333355
0.8160000000000001,-1.6000000000000054
0.8200000000000001,-1.851666666666672
0.8240000000000001,-2.0116666666666703
0.8280000000000001,-2.120000000000002
0.8320000000000001,-2.182500000000001
0.836,-2.26
0.84,-2.373333333333333
0.844,-2.5
0.848,-2.5416666666666665
0.852,-2.6083333333333334
0.856,-2.675
0.86,-2.63
0.864,-2.395
0.868,-2.0525
0.872,-1.75
0.876,-1.538333333333333
0.88,-1.3783333333333334
0.884,-1.235
0.888,-1.1516666666666666
0.892,-1.09
0.896,-1.028333333333333
0.9,-0.98
0.904,-0.9733333333333332
0.908,-0.965
0.912,-0.925
0.916,-0.8316666666666667
0.92,-0.73
0.924,-0.6633333333333333
0.928,-0.605
0.932,-0.51
0.936,-0.405
0.9400000000000001,-0.31833333333332803
0.9440000000000001,-0.21499999999999636
0.9480000000000001,-0.1449999999999947
0.9520000000000001,-0.05499999999999617
0.9560000000000001,3.83952129349526e-15
0.96,0.0483333333333333
0.964,0.05
0.968,0.08
0.972,0.105
0.976,0.11
0.98,0.1366666666666666
0.984,0.195
0.988,0.2283333333333333
0.992,0.255
0.996,0.2883333333333333
1.0,0.335
1.004,0.3616666666666668
1.008,0.37
1.012,0.4116666666666675
1.016,0.471666666666668
1.02,0.5366666666666675
1.024,0.5766666666666673
1.028,0.6
1.032,0.6600000000000028
1.036,0.72
1.04,0.758333333333334
1.044,0.81
1.048,0.8566666666666675
1.052,0.9000000000000008
1.056,0.94
1.06,0.953333333333333
1.064,0.97
1.068,1.005000000000001
1.072,1.01
1.076,1.01
1.08,1.0133333333333334
1.084,1.035
1.088,1.0183333333333326
1.092,0.99
1.096,0.9549999999999996
1.1,0.955
1.104,0.908333333333332
1.108,0.865
1.112,0.8199999999999993
1.116,0.7933333333333331
1.12,0.7399999999999992
1.124,0.6866666666666654
1.1280000000000001,0.6199999999999942
1.1320000000000001,0.5624999999999938
1.1360000000000001,0.4949999999999929
1.1400000000000001,0.42833333333332413
1.1440000000000001,0.3199999999999954
1.1480000000000001,0.2766666666666623
1.1520000000000001,0.23333333333332884
1.156,0.175
1.16,0.0833333333333346
1.164,0.04
1.168,-0.0049999999999983
1.172,-0.055
1.176,-0.1049999999999988
1.18,-0.1449999999999996
1.184,-0.1716666666666662
1.188,-0.201666666666666
1.192,-0.22
1.196,-0.2533333333333328
1.2,-0.26
1.204,-0.2849999999999996
1.208,-0.31
1.212,-0.3266666666666669
1.216,-0.3266666666666664
1.22,-0.3249999999999996
1.224,-0.3416666666666664
1.228,-0.35
1.232,-0.3425000000000008
1.236,-0.345
1.24,-0.3649999999999996
1.244,-0.39
1.248,-0.3833333333333338
1.252,-0.37
1.256,-0.385
1.26,-0.3916666666666665
1.264,-0.385
1.268,-0.3699999999999994
1.272,-0.37
1.276,-0.3883333333333336
1.28,-0.3983333333333335
1.284,-0.3783333333333328
1.288,-0.3683333333333334
1.292,-0.39
1.296,-0.3899999999999996
1.3,-0.345
1.304,-0.3166666666666664
1.308,-0.335
1.312,-0.3483333333333335
1.316,-0.348333333333333
1.32,-0.3283333333333332
1.324,-0.3350000000000004
1.328,-0.345
1.332,-0.3274999999999997
1.336,-0.325
1.34,-0.3483333333333335
1.344,-0.355
1.348,-0.3483333333333331
1.352,-0.3416666666666665
1.356,-0.36
1.36,-0.3583333333333334
1.364,-0.35
1.368,-0.35
1.372,-0.375
1.3760000000000001,-0.37833333333333397
1.3800000000000001,-0.38166666666666516
1.3840000000000001,-0.35999999999999904
1.3880000000000001,-0.35666666666666835
1.3920000000000001,-0.379999999999998
1.3960000000000001,-0.3549999999999968
1.4000000000000001,-0.32499999999999724
1.4040000000000001,-0.3016666666666657
1.408,-0.295
1.412,-0.2750000000000007
1.416,-0.2250000000000011
1.42,-0.1566666666666676
1.424,-0.1233333333333335
1.428,-0.115
1.432,-0.0850000000000011
1.436,-0.06
1.44,-0.0216666666666669
1.444,-0.015
1.448,-0.023333333333333
1.452,-0.0433333333333328
1.456,-0.06
1.46,-0.0933333333333328
1.464,-0.08
1.468,-0.0699999999999994
1.472,-0.09
1.476,-0.1116666666666665
1.48,-0.1116666666666667
1.484,-0.1299999999999992
1.488,-0.1733333333333324
1.492,-0.215
1.496,-0.2599999999999996
1.5,-0.27
1.504,-0.3050000000000007
1.508,-0.345
1.512,-0.3716666666666668
1.516,-0.3783333333333334
1.52,-0.3866666666666668
1.524,-0.4033333333333338
1.528,-0.435
1.532,-0.4350000000000011
1.536,-0.44
1.54,-0.4433333333333332
1.544,-0.425
1.548,-0.3899999999999993
1.552,-0.3433333333333324
1.556,-0.255
1.56,0.1983333333333434
1.564,0.95
1.568,1.6275000000000124
1.572,1.64
1.576,1.4349999999999974
1.58,1.3349999999999989
1.584,1.2666666666666646
1.588,1.159999999999998
1.592,1.035
1.596,0.893333333333332
1.6,0.8
1.604,0.688333333333331
1.608,0.5
1.612,0.353333333333331
1.616,0.209999999999997
1.62,0.0049999999999962
