time,signal
0.0,0.0
0.004,0.01
0.008,0.02
0.012,0.24
0.016,0.46
0.02,0.1399999999999999
0.024,-0.0324999999999999
0.028,0.2375
0.032,0.425
0.036000000000000004,0.36499999999999977
0.04,0.3037499999999999
0.044,0.23875
0.048,0.21875
0.052000000000000005,0.3337500000000003
0.056,0.4728571428571429
0.06,0.6842857142857142
0.064,0.67
0.068,0.43
0.07200000000000001,0.4687500000000014
0.076,0.7862499999999997
0.08,0.8562499999999998
0.084,0.6787499999999995
0.088,0.695
0.092,0.905
0.096,0.9199999999999998
0.1,0.7399999999999995
0.10400000000000001,0.707142857142858
0.108,0.8214285714285714
0.112,0.8875
0.116,0.9375
0.12,1.00625
0.124,1.08125
0.128,0.92375
0.132,0.68875
0.136,0.8681250000000008
0.14,1.185625000000002
0.14400000000000002,0.9907142857142807
0.148,0.625
0.152,0.7125
0.156,0.8
0.16,0.8300000000000001
0.164,0.86
0.168,0.7649999999999997
0.17200000000000001,0.6699999999999974
0.176,0.47
0.18,0.27
0.184,0.17
0.188,0.07
0.192,0.2585714285714285
0.196,0.3525
0.2,0.1625
0.20400000000000001,0.021250000000000036
0.20800000000000002,0.026249999999999923
0.212,0.015
0.216,-0.045
0.22,-0.06625
0.224,0.0287499999999999
0.228,0.0657142857142857
0.232,-0.0714285714285714
0.23600000000000002,-0.09249999999999915
0.24,0.0024999999999998
0.244,0.045
0.248,0.035
0.252,-0.01
0.256,-0.09
0.26,-0.135
0.264,-0.145
0.268,-0.1185714285714285
0.272,-0.0557142857142857
0.276,0.0125
0.28,0.0825
0.28400000000000003,0.08874999999999969
0.28800000000000003,0.07374999999999986
0.292,0.0775
0.296,0.0875
0.3,-0.0262499999999999
0.304,-0.18125
0.308,-0.0657142857142857
0.312,0.14
0.316,-0.07
0.32,-0.28
0.324,-0.02
0.328,0.24
0.332,0.1
0.336,-0.04
0.34,0.0350000000000005
0.34400000000000003,0.10999999999999681
0.34800000000000003,-0.005000000000003096
0.352,-0.12
0.356,-0.1485714285714285
0.36,-0.12125
0.364,0.0737499999999999
0.368,0.1725
0.372,-0.0174999999999999
0.376,-0.16125
0.38,-0.16625
0.384,-0.1525
0.388,-0.0825
0.392,-0.0285714285714285
0.396,-0.0228571428571428
0.4,-0.0275
0.404,-0.0425
0.40800000000000003,-0.03999999999999962
0.41200000000000003,-0.02000000000000029
0.41600000000000004,-0.06250000000000286
0.42,-0.1675
0.424,-0.1699999999999999
0.428,-0.07
0.432,0.02
0.436,0.0999999999999999
0.44,0.0314285714285714
0.444,-0.1857142857142856
0.448,-0.24375
0.452,-0.24875
0.456,-0.0118749999999999
0.46,0.305625
0.464,0.1449999999999983
0.468,-0.1750000000000038
0.47200000000000003,-0.12187499999999504
0.47600000000000003,0.055625000000001056
0.48,-0.0414285714285714
0.484,-0.23
0.488,-0.15
0.492,-0.07
0.496,-0.045
0.5,-0.02
0.504,-0.02
0.508,-0.02
0.512,-0.1
0.516,-0.18
0.52,-0.1685714285714285
0.524,-0.1025
0.528,0.1274999999999999
0.532,0.235
0.536,-0.025
0.54,-0.185
0.544,-0.0449999999999999
0.548,0.0424999999999999
0.552,-0.0275
0.556,-0.0028571428571428
0.56,0.3057142857142857
0.5640000000000001,0.3849999999999989
0.5680000000000001,0.2349999999999968
0.5720000000000001,0.2225000000000034
0.5760000000000001,0.3475000000000035
0.58,0.2624999999999999
0.584,-0.0324999999999999
0.588,-0.0799999999999999
0.592,0.12
0.596,0.1
0.6,-0.1399999999999999
0.604,-0.1714285714285714
0.608,0.0057142857142857
0.612,-0.05125
0.616,-0.18625
0.62,-0.15625
0.624,-0.07125
0.628,-0.065
0.632,-0.0849999999999999
0.636,-0.1275
0.64,-0.1775
0.644,-0.2028571428571428
0.648,-0.22
0.652,-0.2
0.656,-0.18
0.66,0.1375
0.664,0.455
0.668,0.7725
0.672,1.09
0.676,1.255
0.68,1.42
0.684,1.0999999999999956
0.6880000000000001,0.7799999999999899
0.6920000000000001,0.4142857142857041
0.6960000000000001,0.0924999999999947
0.7000000000000001,-0.0975000000000052
0.704,-0.25625
0.708,-0.32125
0.712,-0.45
0.716,-0.77
0.72,-1.08875
0.724,-1.40375
0.728,-1.587142857142857
0.732,-1.3757142857142857
0.736,-1.3225
0.74,-1.4275
0.744,-1.34
0.748,-1.06
0.752,-0.885
0.756,-0.8150000000000001
0.76,-0.76
0.764,-0.72
0.768,-0.5685714285714285
0.772,-0.3057142857142857
0.776,-0.3225
0.78,-0.4325
0.784,-0.325
0.788,-0.145
0.792,-0.1
0.796,-0.1
0.8,-0.05125
0.804,0.0137499999999999
0.808,-0.1328571428571428
0.812,-0.35
0.8160000000000001,-0.1099999999999966
0.8200000000000001,0.1299999999999918
0.8240000000000001,-0.1650000000000082
0.8280000000000001,-0.4599999999999917
0.8320000000000001,-0.1599999999999916
0.836,0.14
0.84,-0.0349999999999999
0.844,-0.21
0.848,-0.12
0.852,-0.03
0.856,-0.07
0.86,-0.08375
0.864,-0.01875
0.868,0.0325
0.872,0.0425
0.876,0.04625
0.88,0.03125
0.884,-0.01125
0.888,-0.13625
0.892,-0.1392857142857143
0.896,0.2235714285714285
0.9,0.28625
0.904,0.04875
0.908,0.0325
0.912,0.2375
0.916,0.335
0.92,0.325
0.924,0.28
0.928,0.2
0.932,0.1324999999999996
0.936,0.0774999999999988
0.9400000000000001,0.23142857142859158
0.9440000000000001,0.5942857142857224
0.9480000000000001,0.521874999999988
0.9520000000000001,0.3043749999999918
0.9560000000000001,0.22749999999999826
0.96,0.1975
0.964,0.28375
0.968,0.40875
0.972,0.3575
0.976,0.2475
0.98,0.2885714285714286
0.984,0.38
0.988,0.265
0.992,0.15
0.996,0.1649999999999999
1.0,0.18
1.004,0.1699999999999999
1.008,0.16
1.012,0.185
1.016,0.21
1.02,0.0442857142857116
1.024,-0.0449999999999961
1.028,0.0950000000000039
1.032,0.1712499999999968
1.036,0.0562499999999968
1.04,-0.0062499999999973
1.044,0.0887500000000026
1.048,0.1399999999999978
1.052,0.0599999999999977
1.056,0.0071428571428578
1.06,0.0357142857142859
1.064,-0.0099999999999999
1.068,-0.13
1.072,-0.145
1.076,-0.055
1.08,-0.03
1.084,-0.0699999999999999
1.088,-0.11
1.092,-0.15
1.096,-0.0775
1.1,0.1074999999999999
1.104,0.1085714285714271
1.108,-0.0742857142857186
1.112,-0.1012499999999993
1.116,-0.0762499999999993
1.12,-0.0362499999999987
1.124,0.0087500000000012
1.1280000000000001,-0.006250000000002843
1.1320000000000001,-0.04124999999999972
1.1360000000000001,-0.01999999999999658
1.1400000000000001,0.02000000000000023
1.1440000000000001,0.004285714285710997
1.1480000000000001,-0.029999999999989427
1.1520000000000001,0.06500000000001048
1.156,0.16
1.16,-0.0149999999999999
1.164,-0.19
1.168,0.105
1.172,0.4
1.176,0.1099999999999999
1.18,-0.18
1.184,-0.0249999999999999
1.188,0.13
1.192,0.03857142857143
1.196,0.0037499999999962
1.2,0.1387499999999962
1.204,0.2175000000000025
1.208,0.1275000000000025
1.212,0.0500000000000011
1.216,0.0100000000000011
1.22,-0.0125000000000008
1.224,0.0174999999999991
1.228,0.0642857142857119
1.232,0.1614285714285706
1.236,0.185
1.24,0.135
1.244,0.1075
1.248,0.1025
1.252,0.125
1.256,0.175
1.26,0.21
1.264,0.2299999999999999
1.268,0.2342857142857141
1.272,0.2228571428571426
1.276,0.2762500000000021
1.28,0.351250000000002
1.284,0.3512499999999993
1.288,0.3262499999999993
1.292,0.2374999999999969
1.296,0.1274999999999969
1.3,0.2275000000000047
1.304,0.3975000000000047
1.308,0.3414285714285693
