time,signal
0.0,-2.255
0.004,-2.0525
0.008,-1.85
0.012,-1.5350000000000001
0.016,-1.22
0.02,-1.0314285714285714
0.024,-0.873125
0.028,-0.805625
0.032,-0.75
0.036000000000000004,-0.73
0.04,-0.71375
0.044,-0.70875
0.048,-0.7018749999999999
0.052000000000000005,-0.689375
0.056,-0.6778571428571429
0.06,-0.6692857142857144
0.064,-0.6675
0.068,-0.6725000000000001
0.07200000000000001,-0.67125
0.076,-0.6637500000000001
0.08,-0.65625
0.084,-0.64875
0.088,-0.655
0.092,-0.675
0.096,-0.6737500000000001
0.1,-0.65125
0.10400000000000001,-0.6385714285714286
0.108,-0.6357142857142857
0.112,-0.6275
0.116,-0.6174999999999999
0.12,-0.6
0.124,-0.58
0.128,-0.554375
0.132,-0.526875
0.136,-0.505
0.14,-0.4849999999999999
0.14400000000000002,-0.4564285714285712
0.148,-0.425
0.152,-0.39249999999999996
0.156,-0.36
0.16,-0.3
0.164,-0.24
0.168,-0.19749999999999984
0.17200000000000001,-0.15499999999999958
0.176,-0.095
0.18,-0.035
0.184,0.009999999999999995
0.188,0.055
0.192,0.12071428571428572
0.196,0.17750000000000002
0.2,0.20750000000000002
0.20400000000000001,0.23750000000000004
0.20800000000000002,0.2675000000000001
0.212,0.301875
0.216,0.349375
0.22,0.393125
0.224,0.42562500000000003
0.228,0.45357142857142857
0.232,0.46785714285714286
0.23600000000000002,0.48125
0.24,0.49374999999999997
0.244,0.49
0.248,0.47000000000000003
0.252,0.44625000000000004
0.256,0.41875
0.26,0.38875000000000004
0.264,0.35625
0.268,0.2985714285714286
0.272,0.21571428571428575
0.276,0.1575
0.28,0.1075
0.28400000000000003,0.059374999999999754
0.28800000000000003,0.011874999999999414
0.292,-0.050625
0.296,-0.11812500000000001
0.3,-0.16875
0.304,-0.21375
0.308,-0.23357142857142857
0.312,-0.245
0.316,-0.2825
0.32,-0.32
0.324,-0.3275
0.328,-0.335
0.332,-0.33999999999999997
0.336,-0.345
0.34,-0.37000000000000016
0.34400000000000003,-0.3949999999999999
0.34800000000000003,-0.3874999999999999
0.352,-0.38
0.356,-0.3657142857142857
0.36,-0.35624999999999996
0.364,-0.36124999999999996
0.368,-0.364375
0.372,-0.361875
0.376,-0.359375
0.38,-0.356875
0.384,-0.35624999999999996
0.388,-0.36124999999999996
0.392,-0.3657142857142857
0.396,-0.36857142857142855
0.4,-0.3675
0.404,-0.3625
0.40800000000000003,-0.3687500000000001
0.41200000000000003,-0.3862500000000002
0.41600000000000004,-0.3874999999999998
0.42,-0.3725
0.424,-0.37
0.428,-0.38
0.432,-0.39375
0.436,-0.41125
0.44,-0.4228571428571428
0.444,-0.42857142857142855
0.448,-0.428125
0.452,-0.425625
0.456,-0.4325
0.46,-0.4425
0.464,-0.45250000000000007
0.468,-0.46250000000000013
0.47200000000000003,-0.46124999999999994
0.47600000000000003,-0.45624999999999993
0.48,-0.45285714285714285
0.484,-0.45
0.488,-0.44
0.492,-0.43
0.496,-0.4175
0.5,-0.405
0.504,-0.4325
0.508,-0.46
0.512,-0.46
0.516,-0.46
0.52,-0.43714285714285717
0.524,-0.4225
0.528,-0.4325
0.532,-0.43
0.536,-0.39
0.54,-0.354375
0.544,-0.331875
0.548,-0.3125
0.552,-0.3025
0.556,-0.28785714285714287
0.56,-0.2592857142857143
0.5640000000000001,-0.24875000000000005
0.5680000000000001,-0.25625000000000014
0.5720000000000001,-0.2637500000000002
0.5760000000000001,-0.2712500000000002
0.58,-0.26875000000000004
0.584,-0.25625
0.588,-0.24875
0.592,-0.24625
0.596,-0.26125
0.6,-0.29375
0.604,-0.31285714285714283
0.608,-0.31857142857142856
0.612,-0.340625
0.616,-0.368125
0.62,-0.405
0.624,-0.445
0.628,-0.47000000000000003
0.632,-0.49
0.636,-0.50625
0.64,-0.52125
0.644,-0.5314285714285715
0.648,-0.54
0.652,-0.5275000000000001
0.656,-0.515
0.66,-0.515
0.664,-0.515
0.668,-0.52
0.672,-0.525
0.676,-0.5075000000000001
0.68,-0.49
0.684,-0.49500000000000005
0.6880000000000001,-0.5000000000000001
0.6920000000000001,-0.5057142857142859
0.6960000000000001,-0.5231250000000015
0.7000000000000001,-0.5756250000000015
0.704,-0.645
0.708,-0.765
0.712,-0.85125
0.716,-0.8362499999999999
0.72,-0.7693749999999999
0.724,-0.546875
0.728,-0.31857142857142856
0.732,-0.07285714285714284
0.736,0.20875
0.74,0.52625
0.744,0.765
0.748,0.9249999999999999
0.752,0.845
0.756,0.5249999999999999
0.76,0.205
0.764,-0.11499999999999999
0.768,-0.45785714285714285
0.772,-0.8235714285714286
0.776,-1.155
0.78,-1.475
0.784,-1.7293749999999999
0.788,-1.961875
0.792,-1.885
0.796,-1.705
0.8,-1.44625
0.804,-1.1612500000000001
0.808,-0.9592857142857143
0.812,-0.785
0.8160000000000001,-0.7449999999999994
0.8200000000000001,-0.7049999999999997
0.8240000000000001,-0.6949999999999997
0.8280000000000001,-0.6849999999999994
0.8320000000000001,-0.6599999999999994
0.836,-0.635
0.84,-0.64
0.844,-0.645
0.848,-0.6325000000000001
0.852,-0.62
0.856,-0.6114285714285714
0.86,-0.605625
0.864,-0.608125
0.868,-0.61125
0.872,-0.61625
0.876,-0.62
0.88,-0.62
0.884,-0.61625
0.888,-0.60125
0.892,-0.5892857142857143
0.896,-0.5864285714285714
0.9,-0.57875
0.904,-0.56625
0.908,-0.5537500000000001
0.912,-0.54125
0.916,-0.52875
0.92,-0.51625
0.924,-0.4875
0.928,-0.4425
0.932,-0.4062499999999998
0.936,-0.3787499999999994
0.9400000000000001,-0.3549999999999994
0.9440000000000001,-0.33499999999999946
0.9480000000000001,-0.2906249999999986
0.9520000000000001,-0.23812499999999853
0.9560000000000001,-0.18374999999999847
0.96,-0.12875
0.964,-0.08687500000000001
0.968,-0.049375
0.972,0.00875
0.976,0.07375000000000001
0.98,0.135
0.984,0.195
0.988,0.2275
0.992,0.26
