time,signal
0.000,-0.008
0.004,-0.008
0.008,-0.012
0.012,-0.008
0.016,-0.000
0.020,-0.000
0.024,0.006
0.028,0.004
0.032,0.008
0.036,-0.000
0.040,-0.008
0.044,-0.016
0.048,0.008
0.052,-0.006
0.056,0.008
0.060,0.008
0.064,0.032
0.068,0.022
0.072,0.036
0.076,0.040
0.080,0.028
0.084,0.104
0.088,0.216
0.092,0.384
0.096,0.632
0.100,0.864
0.104,0.654
0.108,0.536
0.112,0.138
0.116,-0.292
0.120,-0.376
0.124,-0.448
0.128,-0.378
0.132,-0.186
0.136,-0.054
0.140,0.012
0.144,0.042
0.148,0.052
0.152,0.060
0.156,0.068
0.160,0.070
0.164,0.084
0.168,0.068
0.172,0.074
0.176,0.080
0.180,0.090
0.184,0.096
0.188,0.092
0.192,0.122
0.196,0.114
0.200,0.136
0.204,0.116
0.208,0.108
0.212,0.120
0.216,0.096
0.220,0.114
0.224,0.096
0.228,0.134
0.232,0.142
0.236,0.142
0.240,0.160
0.244,0.140
0.248,0.160
0.252,0.160
0.256,0.142
0.260,0.182
0.264,0.160
0.268,0.154
0.272,0.152
0.276,0.194
0.280,0.168
0.284,0.184
0.288,0.194
0.292,0.220
0.296,0.208
0.300,0.194
0.304,0.218
0.308,0.224
0.312,0.204
0.316,0.206
0.320,0.204
0.324,0.208
0.328,0.180
0.332,0.184
0.336,0.176
0.340,0.162
0.344,0.134
0.348,0.150
0.352,0.140
0.356,0.128
0.360,0.112
0.364,0.088
0.368,0.080
0.372,0.096
0.376,0.050
0.380,0.076
0.384,0.052
0.388,0.052
0.392,0.032
0.396,0.026
0.400,0.020
0.404,0.008
0.408,0.016
0.412,0.052
0.416,0.040
0.420,-0.016
0.424,0.026
0.428,0.006
0.432,0.008
0.436,0.026
0.440,0.030
0.444,0.030
0.448,0.008
0.452,0.026
0.456,0.016
0.460,-0.002
0.464,0.036
0.468,0.076
0.472,0.024
0.476,0.054
0.480,0.046
0.484,0.042
0.488,0.036
0.492,0.062
0.496,0.056
0.500,0.072
0.504,0.082
0.508,0.092
0.512,0.066
0.516,0.064
0.520,0.056
0.524,0.040
0.528,0.048
0.532,0.050
0.536,0.038
0.540,0.064
0.544,0.048
0.548,0.076
0.552,0.084
0.556,0.090
0.560,0.086
0.564,0.112
0.568,0.098
0.572,0.122
0.576,0.144
0.580,0.166
0.584,0.156
0.588,0.168
0.592,0.168
0.596,0.144
0.600,0.170
0.604,0.160
0.608,0.148
0.612,0.154
0.616,0.132
0.620,0.116
0.624,0.118
0.628,0.090
0.632,0.074
0.636,0.048
0.640,0.014
0.644,0.016
0.648,-0.000
0.652,0.006
0.656,-0.010
0.660,-0.002
0.664,0.002
0.668,-0.014
0.672,-0.020
0.676,-0.020
0.680,-0.000
0.684,-0.004
0.688,-0.000
0.692,0.010
0.696,-0.004
0.700,-0.004
0.704,-0.000
0.708,-0.000
0.712,0.016
0.716,0.008
0.720,0.022
0.724,0.026
0.728,0.050
0.732,0.040
0.736,0.098
0.740,0.242
0.744,0.408
0.748,0.654
0.752,0.862
0.756,0.656
0.760,0.558
0.764,0.152
0.768,-0.286
0.772,-0.336
0.776,-0.422
0.780,-0.354
0.784,-0.178
0.788,-0.038
0.792,0.014
0.796,0.048
0.800,0.050
0.804,0.064
0.808,0.056
0.812,0.056
0.816,0.056
0.820,0.074
0.824,0.078
0.828,0.090
0.832,0.096
0.836,0.104
0.840,0.106
0.844,0.104
0.848,0.112
0.852,0.112
0.856,0.110
0.860,0.118
0.864,0.120
0.868,0.128
0.872,0.124
0.876,0.128
0.880,0.134
0.884,0.138
0.888,0.144
0.892,0.144
0.896,0.144
0.900,0.142
0.904,0.146
0.908,0.154
0.912,0.160
0.916,0.166
0.920,0.174
0.924,0.180
0.928,0.186
0.932,0.198
0.936,0.208
0.940,0.208
0.944,0.212
0.948,0.224
0.952,0.224
0.956,0.228
0.960,0.228
0.964,0.232
0.968,0.230
0.972,0.224
0.976,0.220
0.980,0.214
0.984,0.204
0.988,0.194
0.992,0.184
0.996,0.174
1.000,0.160
1.004,0.150
1.008,0.142
1.012,0.128
1.016,0.116
1.020,0.104
1.024,0.092
1.028,0.080
1.032,0.068
1.036,0.056
1.040,0.048
1.044,0.040
1.048,0.024
1.052,0.038
1.056,0.024
1.060,0.022
1.064,0.020
1.068,0.016
1.072,0.010
1.076,0.012
1.080,0.012
1.084,0.016
1.088,0.018
1.092,0.020
1.096,0.024
1.100,0.024
1.104,0.028
1.108,0.032
1.112,0.028
1.116,0.030
1.120,0.034
1.124,0.030
1.128,0.030
1.132,0.040
1.136,0.048
1.140,0.046
1.144,0.046
1.148,0.052
1.152,0.056
1.156,0.066
1.160,0.080
1.164,0.088
1.168,0.098
1.172,0.106
1.176,0.128
1.180,0.152
1.184,0.170
1.188,0.192
1.192,0.216
1.196,0.196
1.200,0.192
1.204,0.184
1.208,0.184
1.212,0.192
1.216,0.192
1.220,0.184
1.224,0.168
1.228,0.152
1.232,0.132
1.236,0.100
1.240,0.068
1.244,0.038
1.248,0.020
1.252,0.014
1.256,-0.000
1.260,-0.004
1.264,-0.010
1.268,-0.016
1.272,-0.018
1.276,-0.014
1.280,-0.010
1.284,-0.022
1.288,-0.016
1.292,-0.016
1.296,-0.020
1.300,-0.014
1.304,-0.014
1.308,-0.012
1.312,-0.010
1.316,-0.008
1.320,-0.004
1.324,0.016
1.328,0.024
1.332,0.002
1.336,-0.026
1.340,-0.040
1.344,0.044
1.348,0.220
1.352,0.576
1.356,0.872
1.360,1.106
1.364,0.904
1.368,0.656
1.372,0.228
1.376,-0.172
1.380,-0.200
1.384,-0.284
1.388,-0.200
1.392,-0.100
1.396,-0.034
1.400,-0.024
1.404,-0.030
1.408,-0.026
1.412,-0.024
1.416,-0.024
1.420,-0.012
1.424,-0.012
1.428,-0.006
1.432,-0.000
1.436,-0.000
1.440,0.012
1.444,0.014
1.448,0.020
1.452,0.024
1.456,0.022
1.460,0.024
1.464,0.040
1.468,0.040
1.472,0.046
1.476,0.054
1.480,0.058
1.484,0.062
1.488,0.064
1.492,0.072
1.496,0.076
1.500,0.082
1.504,0.094
1.508,0.092
1.512,0.098
1.516,0.112
1.520,0.110
1.524,0.114
1.528,0.118
1.532,0.130
1.536,0.144
1.540,0.146
1.544,0.154
1.548,0.160
1.552,0.172
1.556,0.178
1.560,0.182
1.564,0.178
1.568,0.184
1.572,0.188
1.576,0.198
1.580,0.192
1.584,0.192
1.588,0.182
1.592,0.176
1.596,0.170
1.600,0.160
1.604,0.152
1.608,0.142
1.612,0.132
1.616,0.120
1.620,0.108
1.624,0.096
1.628,0.080
1.632,0.072
1.636,0.056
1.640,0.048
1.644,0.040
1.648,0.042
1.652,0.038
1.656,0.026
1.660,0.018
1.664,0.016
1.668,0.020
1.672,0.020
1.676,0.020
1.680,0.024
1.684,0.022
1.688,0.024
1.692,0.032
1.696,0.032
1.700,0.032
1.704,0.034
1.708,0.036
1.712,0.040
1.716,0.044
1.720,0.050
1.724,0.050
1.728,0.050
1.732,0.056
1.736,0.056
1.740,0.056
1.744,0.050
1.748,0.050
1.752,0.056
1.756,0.058
1.760,0.056
1.764,0.066
1.768,0.070
1.772,0.066
1.776,0.090
1.780,0.104
1.784,0.108
1.788,0.130
1.792,0.144
1.796,0.168
1.800,0.182
1.804,0.204
1.808,0.198
1.812,0.192
1.816,0.184
1.820,0.188
1.824,0.198
1.828,0.194
1.832,0.192
1.836,0.176
1.840,0.156
1.844,0.138
1.848,0.112
1.852,0.080
1.856,0.048
1.860,0.032
1.864,0.016
1.868,0.010
1.872,0.002
1.876,-0.002
1.880,-0.006
1.884,-0.004
1.888,-0.000
1.892,-0.000
1.896,-0.000
1.900,-0.000
1.904,0.002
1.908,0.008
1.912,0.008
1.916,-0.000
1.920,0.006
1.924,0.008
1.928,0.008
1.932,0.008
1.936,0.018
1.940,0.028
1.944,0.024
1.948,0.008
1.952,-0.012
1.956,0.038
1.960,0.194
1.964,0.522
1.968,0.870
1.972,1.170
1.976,0.998
1.980,0.808
1.984,0.364
1.988,-0.076
1.992,-0.176
1.996,-0.268
2.000,-0.218
2.004,-0.128
2.008,-0.042
2.012,-0.016
2.016,-0.030
2.020,-0.026
2.024,-0.022
2.028,-0.024
2.032,-0.010
2.036,-0.006
2.040,-0.008
2.044,-0.000
2.048,0.004
2.052,0.012
2.056,0.012
2.060,0.018
2.064,0.022
2.068,0.024
2.072,0.026
2.076,0.028
2.080,0.040
2.084,0.040
2.088,0.050
2.092,0.058
2.096,0.056
2.100,0.062
2.104,0.072
2.108,0.072
2.112,0.070
2.116,0.078
2.120,0.082
2.124,0.088
2.128,0.098
2.132,0.110
2.136,0.112
2.140,0.120
2.144,0.132
2.148,0.136
2.152,0.142
2.156,0.150
2.160,0.158
2.164,0.166
2.168,0.172
2.172,0.176
2.176,0.182
2.180,0.184
2.184,0.182
2.188,0.192
2.192,0.192
2.196,0.190
2.200,0.186
2.204,0.180
2.208,0.176
2.212,0.162
2.216,0.148
2.220,0.138
2.224,0.128
2.228,0.118
2.232,0.104
2.236,0.098
2.240,0.080
2.244,0.066
2.248,0.056
2.252,0.048
2.256,0.038
2.260,0.024
2.264,0.022
2.268,0.020
2.272,0.012
2.276,0.016
2.280,0.008
2.284,0.012
2.288,0.002
2.292,0.012
2.296,0.010
2.300,0.016
2.304,0.010
2.308,0.016
2.312,0.012
2.316,0.020
2.320,0.030
2.324,0.024
2.328,0.030
2.332,0.040
2.336,0.032
2.340,0.038
2.344,0.032
2.348,0.034
2.352,0.036
2.356,0.040
2.360,0.040
2.364,0.036
2.368,0.046
2.372,0.040
2.376,0.054
2.380,0.066
2.384,0.072
2.388,0.078
2.392,0.102
2.396,0.096
2.400,0.122
2.404,0.136
2.408,0.156
2.412,0.176
2.416,0.184
2.420,0.174
2.424,0.178
2.428,0.172
2.432,0.164
2.436,0.180
2.440,0.168
2.444,0.170
2.448,0.154
2.452,0.124
2.456,0.110
2.460,0.080
2.464,0.034
2.468,0.022
2.472,-0.008
2.476,-0.012
2.480,-0.020
2.484,-0.024
2.488,-0.032
2.492,-0.026
2.496,-0.030
2.500,-0.032
2.504,-0.024
2.508,-0.018
2.512,-0.022
2.516,-0.032
2.520,-0.030
2.524,-0.024
2.528,-0.032
2.532,-0.022
2.536,-0.006
2.540,-0.030
2.544,-0.012
2.548,-0.002
2.552,0.016
2.556,-0.006
2.560,-0.012
2.564,-0.000
2.568,0.124
2.572,0.332
2.576,0.682
2.580,1.024
2.584,0.984
2.588,0.846
2.592,0.454
2.596,-0.000
2.600,-0.304
2.604,-0.298
2.608,-0.312
2.612,-0.224
2.616,-0.120
2.620,-0.070
2.624,-0.038
2.628,-0.024
2.632,-0.024
2.636,-0.004
2.640,-0.036
2.644,-0.036
2.648,-0.022
2.652,0.002
2.656,-0.016
2.660,0.006
2.664,-0.004
2.668,0.014
2.672,0.010
2.676,0.024
2.680,0.016
2.684,0.032
2.688,0.040
2.692,0.050
2.696,0.046
2.700,0.044
2.704,0.064
2.708,0.054
2.712,0.056
2.716,0.052
2.720,0.068
2.724,0.066
2.728,0.066
2.732,0.094
2.736,0.100
2.740,0.118
2.744,0.120
2.748,0.116
2.752,0.124
2.756,0.136
2.760,0.134
2.764,0.160
2.768,0.166
2.772,0.170
2.776,0.174
2.780,0.156
2.784,0.152
2.788,0.176
2.792,0.180
2.796,0.148
2.800,0.150
2.804,0.162
2.808,0.162
2.812,0.170
2.816,0.146
2.820,0.132
2.824,0.122
2.828,0.114
2.832,0.096
2.836,0.102
2.840,0.104
2.844,0.086
2.848,0.076
2.852,0.070
2.856,0.056
2.860,0.044
2.864,0.038
2.868,0.010
2.872,0.024
2.876,-0.006
2.880,0.016
2.884,0.008
2.888,0.032
2.892,-0.000
2.896,0.002
2.900,0.012
2.904,-0.008
2.908,0.012
2.912,0.002
2.916,0.012
2.920,0.016
2.924,0.014
2.928,0.022
2.932,0.018
2.936,0.006
2.940,0.020
2.944,0.032
2.948,0.032
2.952,0.028
2.956,0.074
2.960,0.036
2.964,0.052
2.968,0.030
2.972,0.030
2.976,0.032
2.980,0.024
2.984,0.060
2.988,0.046
2.992,0.086
2.996,0.084
3.000,0.106
3.004,0.112
3.008,0.148
3.012,0.128
3.016,0.184
3.020,0.182
3.024,0.200
3.028,0.190
3.032,0.176
3.036,0.164
3.040,0.178
3.044,0.158
3.048,0.186
3.052,0.162
3.056,0.138
3.060,0.130
3.064,0.090
3.068,0.072
3.072,0.064
3.076,0.034
3.080,0.032
3.084,-0.000
3.088,-0.000
3.092,-0.028
3.096,-0.024
3.100,-0.018
3.104,-0.046
3.108,-0.026
3.112,-0.038
3.116,-0.012
3.120,-0.016
3.124,-0.016
3.128,-0.010
3.132,-0.016
3.136,-0.000
3.140,-0.010
3.144,-0.018
3.148,-0.020
3.152,-0.014
3.156,-0.000
3.160,0.008
3.164,0.028
3.168,0.042
3.172,0.082
3.176,0.220
3.180,0.384
3.184,0.624
3.188,0.824
3.192,0.624
3.196,0.522
3.200,0.106
3.204,-0.312
3.208,-0.368
3.212,-0.462
3.216,-0.390
3.220,-0.184
3.224,-0.054
3.228,0.010
3.232,0.030
3.236,0.034
3.240,0.040
3.244,0.048
3.248,0.040
3.252,0.058
3.256,0.056
3.260,0.064
3.264,0.068
3.268,0.072
3.272,0.090
3.276,0.084
3.280,0.096
3.284,0.096
3.288,0.088
3.292,0.096
