time,signal
0.000,-0.154
0.004,-0.156
0.008,-0.154
0.012,-0.130
0.016,-0.126
0.020,-0.080
0.024,-0.072
0.028,-0.060
0.032,-0.086
0.036,-0.090
0.040,-0.024
0.044,-0.062
0.048,-0.052
0.052,-0.070
0.056,-0.054
0.060,-0.072
0.064,-0.064
0.068,-0.088
0.072,-0.088
0.076,-0.092
0.080,-0.104
0.084,-0.114
0.088,-0.134
0.092,-0.152
0.096,-0.182
0.100,-0.184
0.104,-0.216
0.108,-0.200
0.112,-0.234
0.116,-0.240
0.120,-0.240
0.124,-0.230
0.128,-0.266
0.132,-0.252
0.136,-0.256
0.140,-0.264
0.144,-0.232
0.148,-0.288
0.152,-0.276
0.156,-0.274
0.160,-0.270
0.164,-0.230
0.168,-0.232
0.172,-0.246
0.176,-0.254
0.180,-0.256
0.184,-0.242
0.188,-0.232
0.192,-0.248
0.196,-0.268
0.200,-0.260
0.204,-0.264
0.208,-0.256
0.212,-0.224
0.216,-0.220
0.220,-0.228
0.224,-0.216
0.228,-0.240
0.232,-0.234
0.236,-0.236
0.240,-0.228
0.244,-0.244
0.248,-0.236
0.252,-0.246
0.256,-0.216
0.260,-0.212
0.264,-0.186
0.268,-0.192
0.272,-0.214
0.276,-0.232
0.280,-0.218
0.284,-0.192
0.288,-0.200
0.292,-0.156
0.296,-0.198
0.300,-0.184
0.304,-0.182
0.308,-0.190
0.312,-0.178
0.316,-0.200
0.320,-0.184
0.324,-0.192
0.328,-0.224
0.332,-0.168
0.336,-0.192
0.340,-0.162
0.344,-0.152
0.348,-0.190
0.352,-0.184
0.356,-0.174
0.360,-0.176
0.364,-0.170
0.368,-0.166
0.372,-0.164
0.376,-0.152
0.380,-0.136
0.384,-0.098
0.388,-0.114
0.392,-0.080
0.396,-0.100
0.400,-0.092
0.404,-0.082
0.408,-0.048
0.412,-0.098
0.416,-0.048
0.420,-0.020
0.424,-0.024
0.428,-0.002
0.432,-0.008
0.436,0.012
0.440,0.008
0.444,0.010
0.448,-0.024
0.452,-0.038
0.456,-0.046
0.460,-0.064
0.464,-0.056
0.468,-0.132
0.472,-0.160
0.476,-0.198
0.480,-0.212
0.484,-0.236
0.488,-0.272
0.492,-0.286
0.496,-0.280
0.500,-0.278
0.504,-0.272
0.508,-0.270
0.512,-0.284
0.516,-0.272
0.520,-0.284
0.524,-0.282
0.528,-0.294
0.532,-0.276
0.536,-0.280
0.540,-0.294
0.544,-0.272
0.548,-0.300
0.552,-0.280
0.556,-0.344
0.560,-0.288
0.564,-0.352
0.568,-0.288
0.572,-0.128
0.576,0.152
0.580,0.648
0.584,1.206
0.588,1.786
0.592,1.888
0.596,1.736
0.600,1.216
0.604,0.506
0.608,-0.168
0.612,-0.432
0.616,-0.726
0.620,-0.790
0.624,-0.744
0.628,-0.678
0.632,-0.634
0.636,-0.564
0.640,-0.512
0.644,-0.488
0.648,-0.442
0.652,-0.452
0.656,-0.464
0.660,-0.432
0.664,-0.438
0.668,-0.392
0.672,-0.408
0.676,-0.400
0.680,-0.402
0.684,-0.396
0.688,-0.408
0.692,-0.402
0.696,-0.362
0.700,-0.396
0.704,-0.370
0.708,-0.368
0.712,-0.372
0.716,-0.348
0.720,-0.342
0.724,-0.320
0.728,-0.326
0.732,-0.340
0.736,-0.314
0.740,-0.334
0.744,-0.296
0.748,-0.298
0.752,-0.312
0.756,-0.304
0.760,-0.284
0.764,-0.292
0.768,-0.264
0.772,-0.276
0.776,-0.258
0.780,-0.248
0.784,-0.218
0.788,-0.248
0.792,-0.210
0.796,-0.222
0.800,-0.212
0.804,-0.190
0.808,-0.184
0.812,-0.172
0.816,-0.182
0.820,-0.152
0.824,-0.164
0.828,-0.146
0.832,-0.128
0.836,-0.140
0.840,-0.118
0.844,-0.094
0.848,-0.102
0.852,-0.086
0.856,-0.100
0.860,-0.100
0.864,-0.108
0.868,-0.092
0.872,-0.110
0.876,-0.088
0.880,-0.094
0.884,-0.108
0.888,-0.136
0.892,-0.132
0.896,-0.174
0.900,-0.172
0.904,-0.192
0.908,-0.186
0.912,-0.224
0.916,-0.216
0.920,-0.232
0.924,-0.222
0.928,-0.248
0.932,-0.206
0.936,-0.274
0.940,-0.248
0.944,-0.274
0.948,-0.248
0.952,-0.268
0.956,-0.248
0.960,-0.248
0.964,-0.246
0.968,-0.240
0.972,-0.274
0.976,-0.232
0.980,-0.254
0.984,-0.252
0.988,-0.264
0.992,-0.266
0.996,-0.264
1.000,-0.250
1.004,-0.252
1.008,-0.252
1.012,-0.242
1.016,-0.262
1.020,-0.282
1.024,-0.228
1.028,-0.248
1.032,-0.254
1.036,-0.246
1.040,-0.270
1.044,-0.242
1.048,-0.248
1.052,-0.222
1.056,-0.210
1.060,-0.208
1.064,-0.246
1.068,-0.226
1.072,-0.236
1.076,-0.240
1.080,-0.224
1.084,-0.218
1.088,-0.210
1.092,-0.182
1.096,-0.210
1.100,-0.194
1.104,-0.168
1.108,-0.200
1.112,-0.200
1.116,-0.208
1.120,-0.210
1.124,-0.232
1.128,-0.178
1.132,-0.188
1.136,-0.174
1.140,-0.192
1.144,-0.178
1.148,-0.192
1.152,-0.194
1.156,-0.166
1.160,-0.174
1.164,-0.188
1.168,-0.190
1.172,-0.174
1.176,-0.166
1.180,-0.176
1.184,-0.174
1.188,-0.176
1.192,-0.162
1.196,-0.176
1.200,-0.144
1.204,-0.146
1.208,-0.136
1.212,-0.108
1.216,-0.100
1.220,-0.104
1.224,-0.114
1.228,-0.108
1.232,-0.080
1.236,-0.064
1.240,-0.006
1.244,-0.016
1.248,0.006
1.252,0.024
1.256,-0.022
1.260,0.022
1.264,-0.004
1.268,-0.012
1.272,-0.016
1.276,-0.032
1.280,-0.030
1.284,-0.086
1.288,-0.108
1.292,-0.154
1.296,-0.184
1.300,-0.226
1.304,-0.270
1.308,-0.286
1.312,-0.320
1.316,-0.282
1.320,-0.268
1.324,-0.262
1.328,-0.264
1.332,-0.276
1.336,-0.296
1.340,-0.284
1.344,-0.282
1.348,-0.264
1.352,-0.278
1.356,-0.300
1.360,-0.316
1.364,-0.286
1.368,-0.298
1.372,-0.306
1.376,-0.344
1.380,-0.340
1.384,-0.384
1.388,-0.338
1.392,-0.104
1.396,0.200
1.400,0.778
1.404,1.468
1.408,2.088
1.412,2.178
1.416,1.930
1.420,1.330
1.424,0.526
1.428,-0.166
1.432,-0.440
1.436,-0.730
1.440,-0.798
1.444,-0.720
