time,signal
0.000,-0.075
0.004,-0.068
0.008,-0.069
0.012,-0.075
0.016,-0.061
0.020,-0.076
0.024,-0.062
0.028,-0.071
0.032,-0.066
0.036,-0.073
0.040,-0.071
0.044,-0.071
0.048,-0.065
0.052,-0.073
0.056,-0.056
0.060,-0.040
0.064,-0.032
0.068,-0.012
0.072,-0.012
0.076,-0.018
0.080,-0.015
0.084,-0.004
0.088,0.003
0.092,0.005
0.096,0.014
0.100,0.012
0.104,-0.000
0.108,-0.004
0.112,-0.010
0.116,-0.011
0.120,-0.014
0.124,-0.009
0.128,-0.030
0.132,-0.017
0.136,-0.047
0.140,-0.050
0.144,-0.059
0.148,-0.061
0.152,-0.068
0.156,-0.064
0.160,-0.061
0.164,-0.062
0.168,-0.071
0.172,-0.064
0.176,-0.073
0.180,-0.053
0.184,-0.061
0.188,-0.066
0.192,-0.068
0.196,-0.039
0.200,-0.002
0.204,0.051
0.208,0.160
0.212,0.243
0.216,0.368
0.220,0.504
0.224,0.579
0.228,0.582
0.232,0.459
0.236,0.233
0.240,-0.063
0.244,-0.210
0.248,-0.305
0.252,-0.291
0.256,-0.232
0.260,-0.153
0.264,-0.127
0.268,-0.124
0.272,-0.103
0.276,-0.110
0.280,-0.095
0.284,-0.109
0.288,-0.088
0.292,-0.088
0.296,-0.076
0.300,-0.069
0.304,-0.072
0.308,-0.068
0.312,-0.061
0.316,-0.075
0.320,-0.053
0.324,-0.060
0.328,-0.060
0.332,-0.035
0.336,-0.052
0.340,-0.040
0.344,-0.043
0.348,-0.040
0.352,-0.042
0.356,-0.025
0.360,-0.045
0.364,-0.025
0.368,-0.009
0.372,-0.021
0.376,-0.008
0.380,-0.000
0.384,-0.003
0.388,0.003
0.392,-0.006
0.396,0.013
0.400,0.006
0.404,0.018
0.408,0.023
0.412,0.020
0.416,0.032
0.420,0.045
0.424,0.037
0.428,0.056
0.432,0.052
0.436,0.071
0.440,0.071
0.444,0.086
0.448,0.083
0.452,0.100
0.456,0.079
0.460,0.095
0.464,0.100
0.468,0.101
0.472,0.110
0.476,0.112
0.480,0.117
0.484,0.126
0.488,0.106
0.492,0.103
0.496,0.109
0.500,0.105
0.504,0.100
0.508,0.091
0.512,0.050
0.516,0.074
0.520,0.053
0.524,0.026
0.528,0.018
0.532,-0.011
0.536,-0.026
0.540,-0.037
0.544,-0.054
0.548,-0.076
0.552,-0.088
0.556,-0.083
0.560,-0.120
0.564,-0.105
0.568,-0.108
0.572,-0.125
0.576,-0.121
0.580,-0.119
0.584,-0.141
0.588,-0.136
0.592,-0.131
0.596,-0.122
0.600,-0.117
0.604,-0.121
0.608,-0.135
0.612,-0.124
0.616,-0.134
0.620,-0.141
0.624,-0.120
0.628,-0.119
0.632,-0.106
0.636,-0.115
0.640,-0.117
0.644,-0.116
0.648,-0.114
0.652,-0.107
0.656,-0.098
0.660,-0.101
0.664,-0.093
0.668,-0.098
0.672,-0.096
0.676,-0.103
0.680,-0.094
0.684,-0.102
0.688,-0.076
0.692,-0.078
0.696,-0.089
0.700,-0.111
0.704,-0.100
0.708,-0.092
0.712,-0.081
0.716,-0.083
0.720,-0.092
0.724,-0.069
0.728,-0.081
0.732,-0.066
0.736,-0.086
0.740,-0.098
0.744,-0.083
0.748,-0.062
0.752,-0.071
0.756,-0.051
0.760,-0.061
0.764,-0.050
0.768,-0.048
0.772,-0.042
0.776,-0.033
0.780,-0.046
0.784,-0.040
0.788,-0.034
0.792,-0.031
0.796,-0.000
0.800,-0.011
0.804,0.005
0.808,0.008
0.812,-0.003
0.816,-0.018
0.820,-0.036
0.824,-0.033
0.828,-0.029
0.832,-0.059
0.836,-0.057
0.840,-0.066
0.844,-0.071
0.848,-0.063
0.852,-0.078
0.856,-0.071
0.860,-0.073
0.864,-0.091
0.868,-0.064
0.872,-0.068
0.876,-0.071
0.880,-0.088
0.884,-0.073
0.888,-0.073
0.892,-0.066
0.896,-0.073
0.900,-0.041
0.904,-0.004
0.908,0.062
0.912,0.179
0.916,0.309
0.920,0.416
0.924,0.542
0.928,0.588
0.932,0.471
0.936,0.337
0.940,0.068
0.944,-0.202
0.948,-0.319
0.952,-0.361
0.956,-0.321
0.960,-0.231
0.964,-0.189
0.968,-0.149
0.972,-0.132
0.976,-0.071
0.980,-0.106
0.984,-0.081
0.988,-0.097
0.992,-0.086
0.996,-0.098
1.000,-0.074
1.004,-0.077
1.008,-0.053
1.012,-0.040
1.016,-0.039
1.020,-0.043
1.024,-0.050
1.028,-0.063
1.032,-0.058
1.036,-0.051
1.040,-0.016
1.044,-0.033
1.048,-0.021
1.052,-0.030
1.056,-0.033
1.060,-0.040
1.064,-0.033
1.068,-0.051
1.072,-0.013
1.076,-0.006
1.080,0.005
1.084,0.005
1.088,0.008
1.092,-0.011
1.096,0.011
1.100,-0.005
1.104,0.010
1.108,0.010
1.112,0.047
1.116,0.009
1.120,0.061
1.124,0.026
1.128,0.032
1.132,0.065
1.136,0.063
1.140,0.068
1.144,0.096
1.148,0.088
1.152,0.102
1.156,0.091
1.160,0.090
1.164,0.101
1.168,0.095
1.172,0.100
1.176,0.111
1.180,0.114
1.184,0.111
1.188,0.106
1.192,0.126
1.196,0.105
1.200,0.094
1.204,0.090
1.208,0.089
1.212,0.081
1.216,0.045
1.220,0.033
1.224,0.018
1.228,0.004
1.232,-0.003
1.236,-0.021
1.240,-0.037
1.244,-0.078
1.248,-0.088
1.252,-0.102
1.256,-0.128
1.260,-0.126
1.264,-0.143
1.268,-0.106
1.272,-0.125
1.276,-0.133
1.280,-0.132
1.284,-0.147
1.288,-0.150
1.292,-0.131
1.296,-0.132
1.300,-0.156
1.304,-0.150
1.308,-0.127
1.312,-0.121
1.316,-0.139
1.320,-0.114
1.324,-0.109
1.328,-0.131
1.332,-0.128
1.336,-0.129
1.340,-0.109
1.344,-0.103
1.348,-0.104
1.352,-0.101
1.356,-0.109
1.360,-0.098
1.364,-0.091
1.368,-0.082
1.372,-0.096
1.376,-0.095
