time,signal
0.000,-0.146
0.004,-0.160
0.008,-0.094
0.012,-0.076
0.016,-0.072
0.020,-0.064
0.024,-0.042
0.028,-0.070
0.032,-0.038
0.036,-0.096
0.040,-0.072
0.044,-0.078
0.048,-0.082
0.052,-0.098
0.056,-0.066
0.060,-0.106
0.064,-0.114
0.068,-0.076
0.072,-0.052
0.076,-0.042
0.080,0.032
0.084,0.130
0.088,0.334
0.092,0.582
0.096,0.888
0.100,1.182
0.104,1.278
0.108,1.168
0.112,0.834
0.116,0.418
0.120,-0.180
0.124,-0.610
0.128,-0.808
0.132,-0.804
0.136,-0.576
0.140,-0.406
0.144,-0.258
0.148,-0.236
0.152,-0.146
0.156,-0.100
0.160,-0.076
0.164,-0.024
0.168,-0.054
0.172,-0.072
0.176,-0.048
0.180,-0.064
0.184,-0.008
0.188,-0.040
0.192,-0.040
0.196,-0.076
0.200,-0.088
0.204,-0.124
0.208,-0.046
0.212,-0.006
0.216,0.006
0.220,0.022
0.224,-0.000
0.228,0.022
0.232,0.026
0.236,0.060
0.240,0.046
0.244,0.044
0.248,0.070
0.252,0.022
0.256,0.020
0.260,-0.004
0.264,-0.014
0.268,-0.032
0.272,-0.034
0.276,0.018
0.280,-0.016
0.284,0.044
0.288,-0.010
0.292,0.024
0.296,0.016
0.300,0.018
0.304,-0.028
0.308,-0.060
0.312,-0.006
0.316,0.100
0.320,0.134
0.324,0.224
0.328,0.180
0.332,0.200
0.336,0.140
0.340,0.148
0.344,0.136
0.348,0.156
0.352,0.174
0.356,0.170
0.360,0.240
0.364,0.214
0.368,0.214
0.372,0.202
0.376,0.198
0.380,0.182
0.384,0.234
0.388,0.186
0.392,0.168
0.396,0.144
0.400,0.128
0.404,0.108
0.408,0.072
0.412,0.026
0.416,-0.002
0.420,-0.038
0.424,-0.080
0.428,-0.064
0.432,-0.096
0.436,-0.142
0.440,-0.140
0.444,-0.190
0.448,-0.194
0.452,-0.160
0.456,-0.174
0.460,-0.156
0.464,-0.216
0.468,-0.208
0.472,-0.212
0.476,-0.204
0.480,-0.144
0.484,-0.162
0.488,-0.160
0.492,-0.134
0.496,-0.138
0.500,-0.146
0.504,-0.136
0.508,-0.168
0.512,-0.164
0.516,-0.172
0.520,-0.166
0.524,-0.166
0.528,-0.178
0.532,-0.172
0.536,-0.244
0.540,-0.210
0.544,-0.248
0.548,-0.224
0.552,-0.160
0.556,-0.120
0.560,-0.088
0.564,0.002
0.568,-0.016
0.572,-0.050
0.576,-0.072
0.580,-0.106
0.584,-0.150
0.588,-0.110
0.592,-0.096
0.596,-0.086
0.600,-0.110
0.604,-0.094
0.608,-0.172
0.612,-0.182
0.616,-0.190
0.620,-0.158
0.624,-0.128
0.628,-0.092
0.632,-0.108
0.636,-0.066
0.640,-0.070
0.644,-0.066
0.648,-0.048
0.652,-0.078
0.656,-0.090
0.660,-0.112
0.664,-0.092
0.668,-0.096
0.672,-0.056
0.676,-0.084
0.680,-0.046
0.684,-0.118
0.688,-0.104
0.692,-0.110
0.696,-0.098
0.700,-0.058
0.704,-0.046
0.708,-0.022
0.712,-0.038
0.716,-0.064
0.720,-0.078
0.724,-0.096
0.728,-0.132
0.732,-0.112
0.736,-0.118
0.740,-0.088
0.744,-0.112
0.748,-0.130
0.752,-0.158
0.756,-0.156
0.760,-0.136
0.764,-0.106
0.768,-0.048
0.772,-0.074
0.776,-0.040
0.780,-0.016
0.784,-0.040
0.788,-0.014
0.792,-0.008
0.796,0.024
0.800,0.056
0.804,0.032
0.808,0.016
0.812,0.030
0.816,0.052
0.820,0.126
0.824,0.102
0.828,0.102
0.832,0.084
0.836,0.066
0.840,0.050
0.844,0.064
0.848,0.068
0.852,0.068
0.856,0.070
0.860,0.104
0.864,0.120
0.868,0.106
0.872,0.082
0.876,-0.032
0.880,-0.110
0.884,-0.126
0.888,-0.024
0.892,0.040
0.896,0.056
0.900,0.040
0.904,-0.082
0.908,-0.156
0.912,-0.224
0.916,-0.254
0.920,-0.208
0.924,-0.192
0.928,-0.210
0.932,-0.176
0.936,-0.192
0.940,-0.180
0.944,-0.170
0.948,-0.160
0.952,-0.120
0.956,-0.142
0.960,-0.160
0.964,-0.176
0.968,-0.198
0.972,-0.192
0.976,-0.222
0.980,-0.266
0.984,-0.244
0.988,-0.230
0.992,-0.190
0.996,-0.042
1.000,0.164
1.004,0.384
1.008,0.774
1.012,1.144
1.016,1.344
1.020,1.346
1.024,0.936
1.028,0.386
1.032,-0.312
1.036,-0.798
1.040,-0.874
1.044,-0.914
1.048,-0.652
1.052,-0.416
1.056,-0.328
1.060,-0.204
1.064,-0.252
1.068,-0.234
1.072,-0.272
1.076,-0.234
1.080,-0.266
1.084,-0.196
1.088,-0.236
1.092,-0.242
1.096,-0.210
1.100,-0.232
1.104,-0.214
1.108,-0.218
1.112,-0.248
1.116,-0.260
1.120,-0.312
1.124,-0.320
1.128,-0.254
1.132,-0.200
1.136,-0.076
1.140,-0.092
1.144,-0.120
1.148,-0.102
1.152,-0.084
1.156,-0.052
1.160,-0.032
1.164,-0.062
1.168,-0.146
1.172,-0.154
1.176,-0.168
1.180,-0.146
1.184,-0.124
1.188,-0.060
1.192,-0.064
1.196,-0.096
1.200,-0.194
1.204,-0.228
1.208,-0.262
1.212,-0.172
1.216,-0.052
1.220,0.038
1.224,0.046
1.228,0.012
1.232,-0.038
1.236,-0.048
1.240,-0.024
1.244,-0.018
1.248,-0.020
1.252,-0.008
1.256,-0.008
1.260,0.072
1.264,0.026
1.268,0.062
1.272,0.084
1.276,0.056
1.280,0.060
1.284,0.110
1.288,0.086
1.292,0.096
1.296,0.056
1.300,0.052
1.304,0.014
1.308,0.032
1.312,-0.008
1.316,-0.028
1.320,-0.072
1.324,-0.052
1.328,-0.086
1.332,-0.112
1.336,-0.144
1.340,-0.192
1.344,-0.264
1.348,-0.278
1.352,-0.280
1.356,-0.290
1.360,-0.280
1.364,-0.286
1.368,-0.368
1.372,-0.372
1.376,-0.362
1.380,-0.306
1.384,-0.308
1.388,-0.250
1.392,-0.336
1.396,-0.330
1.400,-0.356
1.404,-0.388
1.408,-0.332
1.412,-0.314
1.416,-0.312
1.420,-0.304
1.424,-0.284
1.428,-0.338
1.432,-0.304
1.436,-0.296
1.440,-0.274
1.444,-0.300
1.448,-0.280
1.452,-0.294
1.456,-0.288
1.460,-0.296
1.464,-0.306
1.468,-0.284
1.472,-0.294
1.476,-0.226
1.480,-0.232
1.484,-0.268
1.488,-0.246
1.492,-0.216
1.496,-0.258
1.500,-0.272
1.504,-0.228
1.508,-0.264
1.512,-0.206
1.516,-0.280
1.520,-0.240
1.524,-0.184
1.528,-0.250
1.532,-0.218
1.536,-0.246
1.540,-0.202
1.544,-0.216
1.548,-0.204
1.552,-0.236
1.556,-0.246
1.560,-0.208
1.564,-0.246
1.568,-0.176
1.572,-0.176
1.576,-0.172
1.580,-0.152
1.584,-0.166
1.588,-0.178
1.592,-0.174
1.596,-0.176
1.600,-0.222
1.604,-0.152
1.608,-0.120
1.612,-0.146
1.616,-0.190
1.620,-0.168
1.624,-0.236
1.628,-0.230
1.632,-0.178
1.636,-0.170
1.640,-0.158
1.644,-0.198
1.648,-0.142
1.652,-0.226
1.656,-0.192
1.660,-0.112
1.664,-0.108
1.668,-0.112
1.672,-0.112
1.676,-0.168
1.680,-0.172
1.684,-0.118
1.688,-0.168
1.692,-0.108
1.696,-0.088
1.700,-0.120
1.704,-0.120
1.708,-0.070
1.712,-0.110
1.716,-0.026
1.720,-0.040
1.724,0.032
1.728,0.024
1.732,0.032
1.736,-0.024
1.740,-0.056
1.744,0.010
1.748,0.024
1.752,0.062
1.756,0.114
1.760,0.124
