time,signal
0.000,0.008
0.004,0.235
0.008,0.225
0.012,0.24
0.016,0.23
0.02,0.23
0.024,0.24
0.028,0.22
0.032,0.215
0.036,0.225
0.04,0.21
0.044,0.21
0.048,0.195
0.052,0.18
0.056,0.165
0.06,0.16
0.064,0.135
0.068,0.125
0.072,0.1
0.076,0.075
0.08,0.07
0.084,0.06
0.088,0.04
0.092,0.03
0.096,0.02
0.1,-0.0
0.104,-0.0
0.108,-0.0
0.112,0.005
0.116,-0.0
0.12,-0.0
0.124,-0.0
0.128,-0.0
0.132,-0.01
0.136,-0.0
0.14,-0.0
0.144,-0.0
0.148,-0.0
0.152,-0.0
0.156,0.005
0.16,0.01
0.164,0.015
0.168,0.015
0.172,0.015
0.176,0.01
0.18,0.015
0.184,0.01
0.188,0.03
0.192,0.02
0.196,0.02
0.2,0.035
0.204,0.04
0.208,0.035
0.212,0.04
0.216,0.03
0.22,0.04
0.224,0.025
0.228,0.035
0.232,0.04
0.236,0.04
0.24,0.04
0.244,0.035
0.248,0.04
0.252,0.04
0.256,0.04
0.26,0.04
0.264,0.04
0.268,0.04
0.272,0.045
0.276,0.055
0.28,0.04
0.284,0.045
0.288,0.04
0.292,0.04
0.296,0.05
0.3,0.045
0.304,0.04
0.308,0.04
0.312,0.04
0.316,0.04
0.32,0.04
0.324,0.05
0.328,0.04
0.332,0.035
0.336,0.045
0.34,0.06
0.344,0.065
0.348,0.06
0.352,0.055
0.356,0.055
0.36,0.05
0.364,0.06
0.368,0.055
0.372,0.06
0.376,0.07
0.38,0.065
0.384,0.055
0.388,0.06
0.392,0.055
0.396,0.055
0.4,0.07
0.404,0.06
0.408,0.065
0.412,0.07
0.416,0.045
0.42,0.08
0.424,0.07
0.428,0.08
0.432,0.07
0.436,0.065
0.44,0.075
0.444,0.06
0.448,0.07
0.452,0.065
0.456,0.08
0.46,0.08
0.464,0.09
0.468,0.075
0.472,0.075
0.476,0.07
0.48,0.08
0.484,0.09
0.488,0.065
0.492,0.08
0.496,0.08
0.5,0.095
0.504,0.1
0.508,0.105
0.512,0.09
0.516,0.085
0.52,0.1
0.524,0.1
0.528,0.105
0.532,0.1
0.536,0.115
0.54,0.125
0.544,0.105
0.548,0.1
0.552,0.11
0.556,0.115
0.56,0.12
0.564,0.135
0.568,0.135
0.572,0.14
0.576,0.14
0.58,0.16
0.584,0.145
0.588,0.135
0.592,0.14
0.596,0.14
0.6,0.11
0.604,0.12
0.608,0.1
0.612,0.09
0.616,0.09
0.62,0.095
0.624,0.09
0.628,0.08
0.632,0.075
0.636,0.06
0.64,0.09
0.644,0.06
0.648,0.08
0.652,0.065
0.656,0.085
0.66,0.07
0.664,0.08
0.668,0.08
0.672,0.07
0.676,0.08
0.68,0.08
0.684,0.085
0.688,0.07
