time,signal
0.000,0.085
0.004,0.080
0.008,0.125
0.012,0.170
0.016,0.230
0.020,0.340
0.024,0.485
0.028,0.700
0.032,0.855
0.036,0.920
0.040,0.705
0.044,0.400
0.048,0.030
0.052,-0.245
0.056,-0.360
0.060,-0.355
0.064,-0.240
0.068,-0.125
0.072,-0.065
0.076,-0.030
0.080,0.015
0.084,0.055
0.088,0.080
0.092,0.085
0.096,0.075
0.100,0.070
0.104,0.080
0.108,0.080
0.112,0.090
0.116,0.095
0.120,0.095
0.124,0.090
0.128,0.095
0.132,0.095
0.136,0.110
0.140,0.100
0.144,0.100
0.148,0.115
0.152,0.115
0.156,0.100
0.160,0.115
0.164,0.110
0.168,0.120
0.172,0.115
0.176,0.110
0.180,0.125
0.184,0.125
0.188,0.140
0.192,0.135
0.196,0.135
0.200,0.155
0.204,0.140
0.208,0.155
0.212,0.160
0.216,0.160
0.220,0.175
0.224,0.180
0.228,0.185
0.232,0.180
0.236,0.195
0.240,0.185
0.244,0.215
0.248,0.210
0.252,0.225
0.256,0.220
0.260,0.220
0.264,0.220
0.268,0.240
0.272,0.235
0.276,0.245
0.280,0.240
0.284,0.255
0.288,0.240
0.292,0.240
0.296,0.235
0.300,0.220
0.304,0.210
0.308,0.210
0.312,0.200
0.316,0.205
0.320,0.185
0.324,0.165
0.328,0.165
0.332,0.140
0.336,0.120
0.340,0.115
0.344,0.090
0.348,0.085
0.352,0.060
0.356,0.050
0.360,0.030
0.364,0.030
0.368,0.040
0.372,0.015
0.376,0.005
0.380,0.015
0.384,-0.000
0.388,0.005
0.392,-0.000
0.396,-0.000
0.400,-0.000
0.404,-0.000
0.408,-0.005
0.412,-0.000
0.416,0.020
0.420,-0.000
0.424,-0.000
0.428,-0.000
0.432,-0.000
0.436,0.005
0.440,0.020
0.444,0.005
0.448,0.005
0.452,0.020
0.456,0.015
0.460,0.010
0.464,0.020
0.468,0.025
0.472,0.020
0.476,0.025
0.480,0.025
0.484,0.040
0.488,0.045
0.492,0.030
0.496,0.035
0.500,0.040
0.504,0.040
0.508,0.050
0.512,0.055
0.516,0.060
0.520,0.045
0.524,0.050
0.528,0.055
0.532,0.045
0.536,0.055
0.540,0.060
0.544,0.050
0.548,0.055
0.552,0.045
0.556,0.060
0.560,0.045
0.564,0.055
0.568,0.050
0.572,0.065
0.576,0.060
0.580,0.060
0.584,0.080
0.588,0.060
0.592,0.060
0.596,0.070
0.600,0.070
0.604,0.070
0.608,0.060
0.612,0.075
0.616,0.080
0.620,0.080
0.624,0.075
0.628,0.080
0.632,0.080
0.636,0.070
0.640,0.070
0.644,0.060
0.648,0.080
0.652,0.080
0.656,0.075
0.660,0.080
0.664,0.080
0.668,0.060
0.672,0.065
0.676,0.080
0.680,0.060
0.684,0.070
0.688,0.060
0.692,0.085
0.696,0.070
0.700,0.085
0.704,0.065
0.708,0.095
0.712,0.075
0.716,0.100
0.720,0.080
0.724,0.075
0.728,0.075
0.732,0.085
0.736,0.100
0.740,0.095
0.744,0.085
0.748,0.110
0.752,0.090
0.756,0.095
0.760,0.100
0.764,0.090
0.768,0.105
0.772,0.115
0.776,0.140
0.780,0.125
0.784,0.125
0.788,0.120
0.792,0.115
0.796,0.115
0.800,0.125
0.804,0.105
0.808,0.105
0.812,0.090
0.816,0.100
0.820,0.080
0.824,0.090
0.828,0.070
0.832,0.080
0.836,0.065
0.840,0.080
0.844,0.060
0.848,0.070
0.852,0.080
0.856,0.080
0.860,0.070
0.864,0.080
0.868,0.075
0.872,0.060
0.876,0.070
0.880,0.075
0.884,0.075
0.888,0.080
0.892,0.100
0.896,0.080
0.900,0.065
0.904,0.110
0.908,0.160
0.912,0.225
0.916,0.300
0.920,0.460
0.924,0.655
0.928,0.825
0.932,0.880
0.936,0.710
0.940,0.435
0.944,0.075
0.948,-0.230
0.952,-0.345
0.956,-0.340
0.960,-0.230
0.964,-0.120
0.968,-0.045
0.972,-0.015
0.976,0.025
0.980,0.040
0.984,0.060
0.988,0.075
0.992,0.080
0.996,0.080
1.000,0.080
1.004,0.075
1.008,0.085
1.012,0.085
1.016,0.100
1.020,0.080
1.024,0.080
1.028,0.095
1.032,0.095
1.036,0.100
1.040,0.100
1.044,0.080
1.048,0.100
1.052,0.105
1.056,0.100
1.060,0.120
1.064,0.105
1.068,0.125
1.072,0.130
1.076,0.120
1.080,0.125
1.084,0.120
1.088,0.130
1.092,0.140
1.096,0.140
1.100,0.145
1.104,0.145
1.108,0.165
1.112,0.160
1.116,0.150
1.120,0.160
1.124,0.175
1.128,0.175
1.132,0.190
1.136,0.190
1.140,0.195
1.144,0.200
1.148,0.205
1.152,0.200
1.156,0.210
1.160,0.200
1.164,0.225
1.168,0.220
1.172,0.235
1.176,0.240
1.180,0.235
1.184,0.235
1.188,0.225
1.192,0.220
1.196,0.205
1.200,0.220
1.204,0.215
1.208,0.205
1.212,0.200
1.216,0.175
1.220,0.155
1.224,0.160
1.228,0.120
1.232,0.110
1.236,0.090
1.240,0.085
1.244,0.060
1.248,0.040
1.252,0.035
1.256,0.020
1.260,0.025
1.264,0.015
1.268,-0.000
1.272,-0.000
1.276,-0.000
1.280,-0.005
1.284,-0.010
1.288,-0.005
1.292,0.005
1.296,-0.000
1.300,-0.020
1.304,-0.005
1.308,-0.000
1.312,0.015
1.316,-0.000
1.320,-0.005
1.324,0.005
1.328,0.015
1.332,-0.000
1.336,-0.000
1.340,-0.000
1.344,0.005
1.348,0.020
1.352,0.015
1.356,0.005
1.360,0.015
1.364,0.020
1.368,0.020
1.372,0.020
1.376,0.030
1.380,0.025
1.384,0.020
1.388,0.020
1.392,0.020
1.396,0.020
1.400,0.025
1.404,0.030
1.408,0.040
1.412,0.020
1.416,0.040
1.420,0.045
1.424,0.035
1.428,0.040
1.432,0.050
1.436,0.045
1.440,0.045
1.444,0.050
1.448,0.040
1.452,0.045
1.456,0.040
1.460,0.030
1.464,0.040
1.468,0.050
1.472,0.045
1.476,0.040
1.480,0.065
1.484,0.060
1.488,0.040
1.492,0.065
1.496,0.050
1.500,0.065
1.504,0.060
1.508,0.050
1.512,0.070
1.516,0.045
1.520,0.050
1.524,0.060
1.528,0.065
1.532,0.080
1.536,0.055
1.540,0.060
1.544,0.060
1.548,0.080
1.552,0.080
1.556,0.065
1.560,0.075
1.564,0.070
1.568,0.070
1.572,0.065
1.576,0.065
1.580,0.075
1.584,0.065
1.588,0.070
1.592,0.065
1.596,0.075
1.600,0.070
1.604,0.080
1.608,0.075
1.612,0.080
1.616,0.070
1.620,0.095
1.624,0.075
1.628,0.095
1.632,0.090
1.636,0.110
1.640,0.095
1.644,0.110
1.648,0.100
1.652,0.105
1.656,0.125
1.660,0.125
1.664,0.135
1.668,0.135
1.672,0.140
1.676,0.125
1.680,0.120
1.684,0.110
1.688,0.110
1.692,0.090
1.696,0.100
1.700,0.085
1.704,0.085
1.708,0.070
1.712,0.080
1.716,0.060
1.720,0.075
1.724,0.055
1.728,0.055
1.732,0.060
1.736,0.060
1.740,0.065
1.744,0.070
1.748,0.080
1.752,0.060
1.756,0.080
1.760,0.060
1.764,0.085
1.768,0.070
1.772,0.090
1.776,0.070
1.780,0.080
1.784,0.075
1.788,0.080
1.792,0.130
1.796,0.160
1.800,0.225
1.804,0.360
1.808,0.545
1.812,0.760
1.816,0.930
1.820,0.945
1.824,0.705
1.828,0.345
1.832,-0.060
1.836,-0.300
1.840,-0.400
1.844,-0.345
1.848,-0.215
1.852,-0.115
1.856,-0.060
1.860,-0.010
1.864,0.020
1.868,0.070
1.872,0.060
1.876,0.075
1.880,0.060
1.884,0.075
1.888,0.070
1.892,0.085
1.896,0.095
1.900,0.085
1.904,0.080
1.908,0.090
1.912,0.095
1.916,0.090
1.920,0.100
1.924,0.100
1.928,0.115
1.932,0.100
1.936,0.115
1.940,0.115
1.944,0.105
1.948,0.120
1.952,0.120
1.956,0.125
1.960,0.120
1.964,0.120
1.968,0.140
1.972,0.120
1.976,0.125
1.980,0.150
1.984,0.135
1.988,0.140
1.992,0.160
1.996,0.150
2.000,0.150
2.004,0.180
2.008,0.165
2.012,0.165
2.016,0.175
2.020,0.190
2.024,0.185
2.028,0.200
2.032,0.210
2.036,0.210
2.040,0.220
2.044,0.215
2.048,0.225
2.052,0.240
2.056,0.235
2.060,0.220
2.064,0.240
2.068,0.225
2.072,0.220
2.076,0.240
2.080,0.240
2.084,0.235
2.088,0.240
2.092,0.215
2.096,0.210
2.100,0.205
2.104,0.195
2.108,0.180
2.112,0.155
2.116,0.145
2.120,0.145
2.124,0.100
2.128,0.095
2.132,0.070
2.136,0.065
2.140,0.040
2.144,0.030
2.148,0.040
2.152,0.030
2.156,0.015
2.160,0.015
2.164,0.010
2.168,-0.000
2.172,-0.000
2.176,0.005
2.180,-0.010
2.184,-0.000
