time,signal
0.000,-0.185
0.008,-0.155
0.016,-0.145
0.023,-0.135
0.031,-0.105
0.039,-0.095
0.047,-0.095
0.055,-0.065
0.062,-0.055
0.070,-0.025
0.078,-0.005
0.086,0.025
0.094,0.045
0.102,0.075
0.109,0.095
0.117,0.105
0.125,0.105
0.133,0.115
0.141,0.105
0.148,0.075
0.156,0.045
0.164,0.005
0.172,-0.045
0.180,-0.075
0.188,-0.105
0.195,-0.115
0.203,-0.125
0.211,-0.125
0.219,-0.125
0.227,-0.125
0.234,-0.125
0.242,-0.135
0.250,-0.135
0.258,-0.135
0.266,-0.135
0.273,-0.125
0.281,-0.125
0.289,-0.125
0.297,-0.135
0.305,-0.135
0.312,-0.155
0.320,-0.145
0.328,-0.165
0.336,-0.165
0.344,-0.155
0.352,-0.175
0.359,-0.165
0.367,-0.145
0.375,-0.095
0.383,-0.045
0.391,-0.055
0.398,-0.105
0.406,-0.105
0.414,-0.165
0.422,-0.195
0.430,-0.205
0.438,-0.225
0.445,-0.215
0.453,-0.215
0.461,-0.215
0.469,-0.205
0.477,-0.205
0.484,-0.215
0.492,-0.215
0.500,-0.215
0.508,-0.215
0.516,-0.195
0.523,-0.175
0.531,-0.265
0.539,-0.435
0.547,-0.235
0.555,0.385
0.562,1.325
0.570,1.495
0.578,0.355
0.586,-0.515
0.594,-0.565
0.602,-0.365
0.609,-0.225
0.617,-0.205
0.625,-0.215
0.633,-0.235
0.641,-0.225
0.648,-0.225
0.656,-0.215
0.664,-0.195
0.672,-0.195
0.680,-0.205
0.688,-0.175
0.695,-0.185
0.703,-0.175
0.711,-0.165
0.719,-0.145
0.727,-0.125
0.734,-0.115
0.742,-0.105
0.750,-0.085
0.758,-0.085
0.766,-0.055
0.773,-0.045
0.781,-0.015
0.789,0.015
0.797,0.035
0.805,0.045
0.812,0.085
0.820,0.105
0.828,0.135
0.836,0.145
0.844,0.155
0.852,0.165
0.859,0.145
0.867,0.105
0.875,0.085
0.883,0.035
0.891,0.005
0.898,-0.035
0.906,-0.065
0.914,-0.065
0.922,-0.085
0.930,-0.095
0.938,-0.095
0.945,-0.095
0.953,-0.105
0.961,-0.105
0.969,-0.085
0.977,-0.085
0.984,-0.095
0.992,-0.095
1.000,-0.085
1.008,-0.085
1.016,-0.085
1.023,-0.095
1.031,-0.085
1.039,-0.085
1.047,-0.095
1.055,-0.105
1.062,-0.125
1.070,-0.115
1.078,-0.125
1.086,-0.135
1.094,-0.125
1.102,-0.115
1.109,-0.135
1.117,-0.145
1.125,-0.125
1.133,-0.065
1.141,0.005
1.148,0.005
1.156,-0.035
1.164,-0.055
1.172,-0.085
1.180,-0.135
1.188,-0.145
1.195,-0.165
1.203,-0.165
1.211,-0.165
1.219,-0.175
1.227,-0.155
1.234,-0.165
1.242,-0.175
1.250,-0.155
1.258,-0.165
1.266,-0.155
1.273,-0.145
1.281,-0.155
1.289,-0.395
1.297,-0.255
1.305,0.355
1.312,1.455
1.320,1.535
1.328,0.085
1.336,-0.575
1.344,-0.455
1.352,-0.225
1.359,-0.125
1.367,-0.155
1.375,-0.185
1.383,-0.175
1.391,-0.175
1.398,-0.175
1.406,-0.155
1.414,-0.165
1.422,-0.155
1.430,-0.155
1.438,-0.145
1.445,-0.125
1.453,-0.125
1.461,-0.115
1.469,-0.095
1.477,-0.085
1.484,-0.065
1.492,-0.055
1.500,-0.055
1.508,-0.025
1.516,-0.005
1.523,0.015
1.531,0.045
1.539,0.065
1.547,0.075
1.555,0.105
1.562,0.135
1.570,0.175
1.578,0.195
1.586,0.215
1.594,0.235
1.602,0.225
1.609,0.195
1.617,0.165
1.625,0.115
1.633,0.095
1.641,0.045
1.648,0.015
1.656,-0.015
1.664,-0.035
1.672,-0.045
1.680,-0.055
1.688,-0.065
1.695,-0.055
1.703,-0.055
1.711,-0.045
1.719,-0.035
1.727,-0.045
1.734,-0.045
1.742,-0.045
1.750,-0.065
1.758,-0.055
1.766,-0.045
1.773,-0.045
1.781,-0.045
1.789,-0.045
1.797,-0.045
1.805,-0.055
1.812,-0.075
1.820,-0.065
1.828,-0.085
1.836,-0.095
1.844,-0.095
1.852,-0.095
1.859,-0.095
1.867,-0.095
1.875,-0.115
1.883,-0.105
1.891,-0.105
1.898,-0.085
1.906,-0.005
1.914,0.055
1.922,0.035
1.930,-0.025
1.938,-0.075
1.945,-0.085
1.953,-0.105
1.961,-0.135
1.969,-0.145
1.977,-0.125
1.984,-0.125
1.992,-0.145
2.000,-0.145
2.008,-0.155
2.016,-0.155
2.023,-0.145
2.031,-0.145
2.039,-0.125
2.047,-0.125
2.055,-0.115
2.062,-0.245
2.070,-0.425
2.078,-0.035
2.086,0.775
2.094,1.745
2.102,0.975
2.109,-0.335
2.117,-0.535
2.125,-0.355
2.133,-0.155
2.141,-0.125
2.148,-0.145
2.156,-0.165
2.164,-0.145
2.172,-0.155
2.180,-0.155
2.188,-0.135
2.195,-0.145
2.203,-0.135
2.211,-0.135
2.219,-0.125
2.227,-0.105
2.234,-0.095
2.242,-0.095
2.250,-0.085
2.258,-0.045
2.266,-0.035
2.273,-0.025
2.281,0.005
2.289,0.015
2.297,0.025
2.305,0.065
2.312,0.075
2.320,0.105
2.328,0.135
2.336,0.165
2.344,0.195
2.352,0.205
2.359,0.215
2.367,0.225
2.375,0.195
2.383,0.185
2.391,0.135
2.398,0.085
2.406,0.065
2.414,0.035
2.422,-0.015
2.430,-0.015
2.438,-0.055
2.445,-0.045
2.453,-0.065
2.461,-0.055
2.469,-0.045
2.477,-0.055
2.484,-0.055
2.492,-0.045
2.500,-0.055
2.508,-0.055
2.516,-0.045
2.523,-0.065
2.531,-0.055
