time,signal
0.000,0.255
0.008,0.245
0.016,0.235
0.023,0.235
0.031,0.235
0.039,0.225
0.047,0.215
0.055,0.215
0.062,0.205
0.070,0.205
0.078,0.195
0.086,0.195
0.094,0.185
0.102,0.175
0.109,0.165
0.117,0.175
0.125,0.165
0.133,0.155
0.141,0.145
0.148,0.125
0.156,-0.475
0.164,-0.685
0.172,-0.645
0.180,-0.635
0.188,-0.635
0.195,-0.635
0.203,-0.625
0.211,-0.605
0.219,-0.605
0.227,-0.595
0.234,-0.595
0.242,-0.575
0.250,-0.565
0.258,-0.565
0.266,-0.555
0.273,-0.545
0.281,-0.535
0.289,-0.525
0.297,-0.525
0.305,-0.515
0.312,-0.505
0.320,-0.505
0.328,-0.495
0.336,-0.485
0.344,-0.475
0.352,-0.465
0.359,-0.465
0.367,-0.455
0.375,-0.455
0.383,-0.445
0.391,-0.435
0.398,-0.425
0.406,-0.425
0.414,-0.415
0.422,-0.405
0.430,-0.395
0.438,-0.395
0.445,-0.395
0.453,-0.385
0.461,-0.375
0.469,-0.375
0.477,-0.365
0.484,-0.365
0.492,-0.355
0.500,-0.355
0.508,-0.345
0.516,-0.345
0.523,-0.335
0.531,-0.325
0.539,-0.325
0.547,-0.315
0.555,-0.315
0.562,-0.305
0.570,-0.305
0.578,-0.305
0.586,-0.295
0.594,-0.285
0.602,-0.285
0.609,-0.275
0.617,-0.275
0.625,-0.265
0.633,-0.255
0.641,-0.235
0.648,-0.265
0.656,0.555
0.664,0.555
0.672,0.535
0.680,0.535
0.688,0.525
0.695,0.515
0.703,0.505
0.711,0.505
0.719,0.495
0.727,0.485
0.734,0.475
0.742,0.465
0.750,0.465
0.758,0.455
0.766,0.445
0.773,0.435
0.781,0.425
0.789,0.425
0.797,0.415
0.805,0.415
0.812,0.405
0.820,0.395
0.828,0.385
0.836,0.375
0.844,0.375
0.852,0.365
0.859,0.355
0.867,0.345
0.875,0.345
0.883,0.335
0.891,0.325
0.898,0.325
0.906,0.315
0.914,0.315
0.922,0.305
0.930,0.295
0.938,0.295
0.945,0.285
0.953,0.285
0.961,0.275
0.969,0.275
0.977,0.265
0.984,0.265
0.992,0.255
1.000,0.255
1.008,0.245
1.016,0.235
1.023,0.235
1.031,0.225
1.039,0.225
1.047,0.225
1.055,0.215
1.062,0.205
1.070,0.205
1.078,0.205
1.086,0.195
1.094,0.185
1.102,0.185
1.109,0.185
1.117,0.175
1.125,0.165
1.133,0.165
1.141,0.145
1.148,0.155
1.156,-0.665
1.164,-0.655
1.172,-0.635
1.180,-0.625
1.188,-0.615
1.195,-0.615
1.203,-0.605
1.211,-0.595
1.219,-0.595
1.227,-0.585
1.234,-0.575
1.242,-0.565
1.250,-0.565
1.258,-0.555
1.266,-0.545
1.273,-0.535
1.281,-0.535
1.289,-0.515
1.297,-0.515
1.305,-0.505
1.312,-0.505
1.320,-0.485
1.328,-0.485
1.336,-0.475
1.344,-0.475
1.352,-0.465
1.359,-0.455
1.367,-0.445
1.375,-0.445
1.383,-0.435
1.391,-0.425
1.398,-0.415
1.406,-0.415
1.414,-0.405
1.422,-0.405
1.430,-0.395
1.438,-0.385
1.445,-0.385
1.453,-0.375
1.461,-0.375
1.469,-0.365
1.477,-0.355
1.484,-0.355
1.492,-0.345
1.500,-0.345
1.508,-0.335
1.516,-0.335
1.523,-0.325
1.531,-0.315
1.539,-0.315
1.547,-0.305
1.555,-0.295
1.562,-0.295
1.570,-0.285
1.578,-0.285
1.586,-0.275
1.594,-0.265
