time,signal
0.0,0.255
0.004,0.25
0.008,0.245
0.012,0.24
0.016,0.235
0.02,0.235
0.024,0.235
0.028,0.235
0.032,0.23374999999999999
0.036000000000000004,0.22874999999999998
0.04,0.22375
0.044,0.21875
0.048,0.215
0.052000000000000005,0.215
0.056,0.21357142857142858
0.06,0.20785714285714285
0.064,0.205
0.068,0.205
0.07200000000000001,0.20249999999999999
0.076,0.1975
0.08,0.195
0.084,0.195
0.088,0.1925
0.092,0.1875
0.096,0.1825
0.1,0.1775
0.10400000000000001,0.17214285714285713
0.108,0.16642857142857143
0.112,0.16875
0.116,0.17375
0.12,0.17125
0.124,0.16625
0.128,0.16125
0.132,0.15625
0.136,0.15125
0.14,0.14624999999999996
0.14400000000000002,0.13642857142857134
0.148,0.125
0.152,-0.175
0.156,-0.475
0.16,-0.5800000000000001
0.164,-0.685
0.168,-0.6649999999999999
0.17200000000000001,-0.645
0.176,-0.64
0.18,-0.635
0.184,-0.635
0.188,-0.635
0.192,-0.635
0.196,-0.63375
0.2,-0.62875
0.20400000000000001,-0.6224999999999999
0.20800000000000002,-0.6124999999999999
0.212,-0.605
0.216,-0.605
0.22,-0.60375
0.224,-0.59875
0.228,-0.595
0.232,-0.595
0.23600000000000002,-0.59
0.24,-0.58
0.244,-0.5725
0.248,-0.5674999999999999
0.252,-0.565
0.256,-0.565
0.26,-0.5625
0.264,-0.5575
0.268,-0.5521428571428572
0.272,-0.5464285714285715
0.276,-0.54125
0.28,-0.53625
0.28400000000000003,-0.53125
0.28800000000000003,-0.52625
0.292,-0.525
0.296,-0.525
0.3,-0.52125
0.304,-0.51625
0.308,-0.5107142857142857
0.312,-0.505
0.316,-0.505
0.32,-0.505
0.324,-0.5
0.328,-0.495
0.332,-0.49
0.336,-0.485
0.34,-0.4799999999999999
0.34400000000000003,-0.4749999999999999
0.34800000000000003,-0.4699999999999999
0.352,-0.465
0.356,-0.465
0.36,-0.46375
0.364,-0.45875
0.368,-0.455
0.372,-0.455
0.376,-0.45375
0.38,-0.44875
