time,signal
0.000,-0.355
0.008,-0.355
0.016,-0.345
0.023,-0.335
0.031,-0.335
0.039,-0.345
0.047,-0.345
0.055,-0.375
0.062,-0.365
0.070,-0.355
0.078,-0.365
0.086,-0.355
0.094,-0.385
0.102,-0.385
0.109,-0.375
0.117,-0.415
0.125,-0.405
0.133,-0.415
0.141,-0.415
0.148,-0.385
0.156,-0.395
0.164,-0.395
0.172,-0.405
0.180,-0.395
0.188,-0.395
0.195,-0.385
0.203,-0.385
0.211,-0.355
0.219,-0.365
0.227,-0.375
0.234,-0.345
0.242,-0.325
0.250,-0.325
0.258,-0.285
0.266,-0.215
0.273,-0.195
0.281,-0.235
0.289,-0.285
0.297,-0.315
0.305,-0.395
0.312,-0.415
0.320,-0.415
0.328,-0.385
0.336,-0.385
0.344,-0.395
0.352,-0.405
0.359,-0.325
0.367,-0.505
0.375,-0.765
0.383,-0.695
0.391,0.095
0.398,1.265
0.406,2.455
0.414,3.025
0.422,1.425
0.430,-0.625
0.438,-1.085
0.445,-0.935
0.453,-0.765
0.461,-0.485
0.469,-0.375
0.477,-0.375
0.484,-0.325
0.492,-0.335
0.500,-0.305
0.508,-0.285
0.516,-0.245
0.523,-0.205
0.531,-0.175
0.539,-0.185
0.547,-0.125
0.555,-0.115
0.562,-0.075
0.570,-0.025
0.578,0.045
0.586,0.135
0.594,0.185
0.602,0.275
0.609,0.365
0.617,0.435
0.625,0.495
0.633,0.545
0.641,0.555
0.648,0.565
0.656,0.445
0.664,0.295
0.672,0.145
0.680,-0.025
0.688,-0.145
0.695,-0.245
0.703,-0.285
0.711,-0.305
0.719,-0.345
0.727,-0.365
0.734,-0.365
0.742,-0.385
0.750,-0.385
0.758,-0.375
0.766,-0.365
0.773,-0.365
0.781,-0.365
0.789,-0.365
0.797,-0.355
0.805,-0.375
0.812,-0.355
0.820,-0.365
0.828,-0.355
0.836,-0.335
0.844,-0.335
0.852,-0.345
0.859,-0.355
0.867,-0.365
0.875,-0.365
0.883,-0.355
0.891,-0.385
0.898,-0.375
0.906,-0.385
0.914,-0.385
0.922,-0.385
0.930,-0.395
0.938,-0.395
0.945,-0.385
0.953,-0.395
0.961,-0.385
0.969,-0.385
0.977,-0.395
0.984,-0.365
0.992,-0.395
1.000,-0.375
1.008,-0.385
1.016,-0.365
1.023,-0.345
1.031,-0.365
1.039,-0.365
1.047,-0.355
1.055,-0.375
1.062,-0.335
1.070,-0.305
1.078,-0.295
1.086,-0.225
1.094,-0.175
1.102,-0.175
1.109,-0.195
1.117,-0.245
1.125,-0.275
1.133,-0.315
1.141,-0.345
1.148,-0.345
1.156,-0.345
1.164,-0.325
1.172,-0.325
1.180,-0.335
1.188,-0.295
1.195,-0.505
1.203,-0.695
1.211,-0.475
1.219,0.315
1.227,1.475
1.234,2.585
1.242,3.015
1.250,1.345
1.258,-0.595
1.266,-1.015
1.273,-0.815
1.281,-0.635
1.289,-0.345
1.297,-0.275
1.305,-0.275
1.312,-0.245
1.320,-0.225
1.328,-0.205
1.336,-0.175
1.344,-0.145
1.352,-0.115
1.359,-0.085
1.367,-0.085
1.375,-0.045
1.383,0.005
1.391,0.045
1.398,0.125
1.406,0.145
1.414,0.205
1.422,0.305
1.430,0.375
1.438,0.455
1.445,0.565
1.453,0.615
1.461,0.675
1.469,0.665
1.477,0.645
1.484,0.535
1.492,0.405
1.500,0.255
1.508,0.105
1.516,-0.015
1.523,-0.105
1.531,-0.175
1.539,-0.225
1.547,-0.225
1.555,-0.265
1.562,-0.245
1.570,-0.255
1.578,-0.235
1.586,-0.235
1.594,-0.225
1.602,-0.225
1.609,-0.215
1.617,-0.225
1.625,-0.215
1.633,-0.215
1.641,-0.185
1.648,-0.185
1.656,-0.205
1.664,-0.195
1.672,-0.185
1.680,-0.205
1.688,-0.215
1.695,-0.205
1.703,-0.205
1.711,-0.195
1.719,-0.215
1.727,-0.205
1.734,-0.205
1.742,-0.225
1.750,-0.205
1.758,-0.205
1.766,-0.205
1.773,-0.195
1.781,-0.195
1.789,-0.195
1.797,-0.165
1.805,-0.195
1.812,-0.185
1.820,-0.175
1.828,-0.175
1.836,-0.155
1.844,-0.155
1.852,-0.135
1.859,-0.135
1.867,-0.135
1.875,-0.125
1.883,-0.125
1.891,-0.115
1.898,-0.085
1.906,-0.055
1.914,-0.035
1.922,0.015
1.930,0.075
1.938,0.105
1.945,0.075
1.953,0.025
1.961,0.025
1.969,-0.025
1.977,-0.045
1.984,-0.025
1.992,-0.045
2.000,-0.035
2.008,-0.025
2.016,-0.015
2.023,0.055
2.031,-0.205
2.039,-0.365
2.047,-0.115
2.055,0.675
2.062,1.835
2.070,2.805
2.078,3.085
2.086,0.845
2.094,-0.455
2.102,-0.585
2.109,-0.425
2.117,-0.245
2.125,0.035
2.133,0.095
2.141,0.105
2.148,0.145
2.156,0.145
2.164,0.195
2.172,0.225
2.180,0.255
2.188,0.275
2.195,0.305
2.203,0.315
2.211,0.375
2.219,0.395
2.227,0.435
2.234,0.485
2.242,0.545
2.250,0.615
2.258,0.685
2.266,0.785
2.273,0.845
2.281,0.885
2.289,0.945
2.297,0.975
2.305,0.935
2.312,0.925
2.320,0.805
2.328,0.675
2.336,0.505
