time,signal
0.0,-0.075
0.004,-0.12
0.008,-0.165
0.012,-0.195
0.016,-0.225
0.02,-0.19642857142857142
0.024,-0.18125
0.028,-0.20625
0.032,-0.225
0.036000000000000004,-0.225
0.04,-0.22375
0.044,-0.21875
0.048,-0.21125
0.052000000000000005,-0.19624999999999998
0.056,-0.19214285714285714
0.06,-0.2207142857142857
0.064,-0.22999999999999998
0.068,-0.22
0.07200000000000001,-0.215
0.076,-0.215
0.08,-0.21
0.084,-0.19999999999999998
0.088,-0.21500000000000002
0.092,-0.255
0.096,-0.35250000000000015
0.1,-0.5075000000000004
0.10400000000000001,-0.5649999999999998
0.108,-0.525
0.112,-0.14375000000000004
0.116,0.35124999999999995
0.12,0.9137499999999987
0.124,1.4987499999999998
0.128,1.41625
0.132,1.11125
0.136,0.5137499999999982
0.14,-0.18125000000000413
0.14400000000000002,-0.539285714285716
0.148,-0.785
0.152,-0.605
0.156,-0.425
0.16,-0.28
0.164,-0.135
0.168,-0.12999999999999998
0.17200000000000001,-0.125
0.176,-0.125
0.18,-0.125
0.184,-0.12
0.188,-0.115
0.192,-0.10928571428571429
0.196,-0.10625
0.2,-0.11125
0.20400000000000001,-0.11249999999999999
0.20800000000000002,-0.10249999999999995
0.212,-0.09375
0.216,-0.08875000000000001
0.22,-0.08125
0.224,-0.06625
0.228,-0.05071428571428571
0.232,-0.03357142857142857
0.23600000000000002,-0.022499999999999992
0.24,-0.01750000000000001
0.244,-0.0125
0.248,-0.007500000000000001
0.252,-0.0025
0.256,0.0024999999999999996
0.26,0.0125
0.264,0.027500000000000004
0.268,0.05785714285714286
0.272,0.10357142857142858
0.276,0.12250000000000001
0.28,0.1325
0.28400000000000003,0.13875000000000004
0.28800000000000003,0.14375000000000004
0.292,0.17124999999999999
0.296,0.20625
0.3,0.23750000000000002
0.304,0.2675
0.308,0.3135714285714286
0.312,0.365
0.316,0.375
0.32,0.385
0.324,0.4
0.328,0.415
0.332,0.415
0.336,0.415
0.34,0.415
0.34400000000000003,0.4150000000000002
0.34800000000000003,0.4300000000000002
0.352,0.445
0.356,0.4107142857142857
0.36,0.37125
0.364,0.31625000000000003
0.368,0.25875000000000004
0.372,0.19375
0.376,0.13874999999999998
0.38,0.11374999999999999
0.384,0.0825
0.388,0.0325
0.392,-0.012142857142857143
0.396,-0.04071428571428572
0.4,-0.0675
0.404,-0.0925
0.40800000000000003,-0.105
0.41200000000000003,-0.105
0.41600000000000004,-0.11000000000000014
0.42,-0.12
0.424,-0.135
0.428,-0.155
0.432,-0.16
0.436,-0.15
0.44,-0.14785714285714285
0.444,-0.15357142857142858
0.448,-0.14375
0.452,-0.12875
0.456,-0.125
0.46,-0.125
0.464,-0.13625000000000007
0.468,-0.1512500000000002
0.47200000000000003,-0.15875000000000006
0.47600000000000003,-0.16375000000000006
0.48,-0.16071428571428573
0.484,-0.155
0.488,-0.14500000000000002
0.492,-0.135
0.496,-0.135
0.5,-0.135
0.504,-0.125
0.508,-0.115
0.512,-0.12
