time,signal
0.000,-0.275
0.008,-0.245
0.016,-0.285
0.023,-0.265
0.031,-0.235
0.039,-0.215
0.047,-0.165
0.055,-0.165
0.062,-0.145
0.070,-0.095
0.078,-0.085
0.086,-0.045
0.094,0.025
0.102,0.085
0.109,0.175
0.117,0.215
0.125,0.255
0.133,0.305
0.141,0.285
0.148,0.285
0.156,0.245
0.164,0.175
0.172,0.125
0.180,0.015
0.188,-0.075
0.195,-0.125
0.203,-0.175
0.211,-0.205
0.219,-0.195
0.227,-0.205
0.234,-0.165
0.242,-0.185
0.250,-0.185
0.258,-0.185
0.266,-0.195
0.273,-0.195
0.281,-0.185
0.289,-0.165
0.297,-0.145
0.305,-0.135
0.312,-0.145
0.320,-0.155
0.328,-0.185
0.336,-0.185
0.344,-0.165
0.352,-0.175
0.359,-0.145
0.367,-0.165
0.375,-0.165
0.383,-0.175
0.391,-0.185
0.398,-0.195
0.406,-0.195
0.414,-0.175
0.422,-0.165
0.430,-0.165
0.438,-0.175
0.445,-0.175
0.453,-0.185
0.461,-0.205
0.469,-0.195
0.477,-0.185
0.484,-0.165
0.492,-0.135
0.500,-0.115
0.508,-0.065
0.516,-0.075
0.523,-0.075
0.531,0.035
0.539,0.005
0.547,-0.065
0.555,-0.085
0.562,-0.105
0.570,-0.155
0.578,-0.175
0.586,-0.195
0.594,-0.185
0.602,-0.175
0.609,-0.145
0.617,-0.155
0.625,-0.165
0.633,-0.175
0.641,-0.175
0.648,-0.155
0.656,-0.335
0.664,-0.675
0.672,-0.345
0.680,1.275
0.688,2.465
0.695,2.895
0.703,1.805
0.711,0.195
0.719,-0.125
0.727,-0.155
0.734,-0.175
0.742,-0.215
0.750,-0.235
0.758,-0.215
0.766,-0.255
0.773,-0.255
0.781,-0.225
0.789,-0.225
0.797,-0.195
0.805,-0.195
0.812,-0.195
0.820,-0.165
0.828,-0.195
0.836,-0.165
0.844,-0.125
0.852,-0.105
0.859,-0.035
0.867,-0.015
0.875,0.025
0.883,0.085
0.891,0.105
0.898,0.175
0.906,0.235
0.914,0.275
0.922,0.355
0.930,0.395
0.938,0.395
0.945,0.405
0.953,0.295
0.961,0.215
0.969,0.145
0.977,0.045
0.984,0.015
0.992,-0.045
1.000,-0.075
1.008,-0.085
1.016,-0.135
1.023,-0.135
1.031,-0.115
1.039,-0.105
1.047,-0.085
1.055,-0.085
1.062,-0.095
1.070,-0.095
1.078,-0.115
1.086,-0.105
1.094,-0.105
1.102,-0.085
1.109,-0.065
1.117,-0.085
1.125,-0.095
1.133,-0.075
1.141,-0.105
1.148,-0.105
1.156,-0.105
1.164,-0.095
1.172,-0.085
1.180,-0.085
1.188,-0.105
1.195,-0.105
1.203,-0.115
1.211,-0.125
1.219,-0.125
1.227,-0.115
1.234,-0.105
1.242,-0.115
1.250,-0.105
1.258,-0.115
1.266,-0.135
1.273,-0.145
1.281,-0.125
1.289,-0.115
1.297,-0.095
1.305,-0.095
1.312,-0.095
1.320,-0.105
1.328,-0.105
1.336,-0.105
1.344,-0.055
1.352,-0.015
1.359,-0.025
1.367,0.045
1.375,0.075
1.383,0.015
1.391,-0.085
1.398,-0.075
1.406,-0.075
1.414,-0.135
1.422,-0.105
1.430,-0.125
1.438,-0.125
1.445,-0.115
1.453,-0.145
1.461,-0.145
1.469,-0.135
1.477,-0.125
1.484,-0.085
1.492,-0.075
1.500,-0.365
1.508,-0.615
1.516,-0.035
1.523,1.565
1.531,2.575
1.539,2.895
1.547,1.415
1.555,0.065
1.562,-0.085
1.570,-0.115
1.578,-0.185
1.586,-0.205
1.594,-0.205
1.602,-0.215
1.609,-0.185
1.617,-0.195
1.625,-0.195
1.633,-0.185
1.641,-0.205
1.648,-0.205
1.656,-0.185
1.664,-0.185
1.672,-0.135
1.680,-0.125
1.688,-0.115
1.695,-0.085
1.703,-0.085
1.711,-0.045
1.719,0.005
1.727,0.055
1.734,0.135
1.742,0.175
1.750,0.225
1.758,0.285
1.766,0.305
1.773,0.345
1.781,0.365
1.789,0.355
1.797,0.335
1.805,0.245
1.812,0.135
1.820,0.055
1.828,-0.065
1.836,-0.115
1.844,-0.135
1.852,-0.165
1.859,-0.135
1.867,-0.155
1.875,-0.145
1.883,-0.155
1.891,-0.175
1.898,-0.175
1.906,-0.165
1.914,-0.155
1.922,-0.135
1.930,-0.135
1.938,-0.145
1.945,-0.135
1.953,-0.155
1.961,-0.175
1.969,-0.165
1.977,-0.155
1.984,-0.135
1.992,-0.135
2.000,-0.135
2.008,-0.145
2.016,-0.165
2.023,-0.165
2.031,-0.175
2.039,-0.165
2.047,-0.155
2.055,-0.165
2.062,-0.175
2.070,-0.165
2.078,-0.195
2.086,-0.205
2.094,-0.185
2.102,-0.175
2.109,-0.165
2.117,-0.165
2.125,-0.165
2.133,-0.185
2.141,-0.185
2.148,-0.185
2.156,-0.165
2.164,-0.155
2.172,-0.145
2.180,-0.145
2.188,-0.135
2.195,-0.135
2.203,-0.135
2.211,-0.085
2.219,-0.065
2.227,-0.015
2.234,0.075
2.242,-0.015
2.250,-0.095
2.258,-0.065
2.266,-0.135
2.273,-0.175
2.281,-0.175
2.289,-0.175
2.297,-0.145
2.305,-0.145
2.312,-0.145
2.320,-0.145
2.328,-0.175
2.336,-0.185
2.344,-0.165
2.352,-0.155
2.359,-0.505
2.367,-0.695
2.375,-0.005
2.383,1.605
2.391,2.585
2.398,2.905
2.406,1.545
2.414,0.025
2.422,-0.125
2.430,-0.145
2.438,-0.205
2.445,-0.225
2.453,-0.265
2.461,-0.275
2.469,-0.275
2.477,-0.265
2.484,-0.245
2.492,-0.245
2.500,-0.245
2.508,-0.225
2.516,-0.235
2.523,-0.215
2.531,-0.185
2.539,-0.185
2.547,-0.125
2.555,-0.125
2.562,-0.085
2.570,-0.055
