time,signal
0.000,-0.435
0.008,-0.435
0.016,-0.415
0.023,-0.405
0.031,-0.395
0.039,-0.385
0.047,-0.375
0.055,-0.375
0.062,-0.355
0.070,-0.355
0.078,-0.345
0.086,-0.345
0.094,-0.325
0.102,-0.325
0.109,-0.325
0.117,-0.325
0.125,-0.325
0.133,-0.325
0.141,-0.325
0.148,-0.325
0.156,-0.325
0.164,-0.325
0.172,-0.315
0.180,-0.315
0.188,-0.325
0.195,-0.325
0.203,-0.305
0.211,-0.315
0.219,-0.305
0.227,-0.305
0.234,-0.305
0.242,-0.305
0.250,-0.295
0.258,-0.295
0.266,-0.295
0.273,-0.285
0.281,-0.275
0.289,-0.275
0.297,-0.275
0.305,-0.275
0.312,-0.265
0.320,-0.255
0.328,-0.255
0.336,-0.255
0.344,-0.235
0.352,-0.235
0.359,-0.215
0.367,-0.175
0.375,0.405
0.383,0.415
0.391,0.415
0.398,0.405
0.406,0.405
0.414,0.395
0.422,0.395
0.430,0.385
0.438,0.375
0.445,0.375
0.453,0.375
0.461,0.355
0.469,0.355
0.477,0.345
0.484,0.335
0.492,0.335
0.500,0.325
0.508,0.315
0.516,0.315
0.523,0.305
0.531,0.305
0.539,0.295
0.547,0.285
0.555,0.275
0.562,0.275
0.570,0.275
0.578,0.265
0.586,0.255
0.594,0.245
0.602,0.245
0.609,0.235
0.617,0.225
0.625,0.225
0.633,0.225
0.641,0.215
0.648,0.205
0.656,0.205
0.664,0.195
0.672,0.195
0.680,0.185
0.688,0.185
0.695,0.185
0.703,0.175
0.711,0.175
0.719,0.165
0.727,0.155
0.734,0.155
0.742,0.145
0.750,0.145
0.758,0.135
0.766,0.135
0.773,0.125
0.781,0.125
0.789,0.125
0.797,0.115
0.805,0.105
0.812,0.105
0.820,0.095
0.828,0.095
0.836,0.075
0.844,0.075
0.852,0.065
0.859,0.045
0.867,-0.065
0.875,-0.615
0.883,-0.605
0.891,-0.595
0.898,-0.595
0.906,-0.585
0.914,-0.585
0.922,-0.585
0.930,-0.575
0.938,-0.565
0.945,-0.555
0.953,-0.555
0.961,-0.555
0.969,-0.545
0.977,-0.535
0.984,-0.525
0.992,-0.525
1.000,-0.515
1.008,-0.515
1.016,-0.495
1.023,-0.495
1.031,-0.495
1.039,-0.485
1.047,-0.475
1.055,-0.475
1.062,-0.465
1.070,-0.455
1.078,-0.455
1.086,-0.445
1.094,-0.435
1.102,-0.435
1.109,-0.425
1.117,-0.425
1.125,-0.415
1.133,-0.415
1.141,-0.405
1.148,-0.405
1.156,-0.395
1.164,-0.385
1.172,-0.385
1.180,-0.385
1.188,-0.365
1.195,-0.365
1.203,-0.355
1.211,-0.355
1.219,-0.345
1.227,-0.345
1.234,-0.335
1.242,-0.335
1.250,-0.325
1.258,-0.325
1.266,-0.315
1.273,-0.305
1.281,-0.305
1.289,-0.295
1.297,-0.295
1.305,-0.285
1.312,-0.275
1.320,-0.265
1.328,-0.265
1.336,-0.265
1.344,-0.245
1.352,-0.235
1.359,-0.215
1.367,-0.075
1.375,0.475
1.383,0.445
1.391,0.435
1.398,0.425
1.406,0.425
1.414,0.415
1.422,0.405
1.430,0.395
1.438,0.395
1.445,0.385
1.453,0.385
1.461,0.375
1.469,0.365
1.477,0.365
1.484,0.355
1.492,0.345
1.500,0.345
1.508,0.335
1.516,0.325
1.523,0.315
1.531,0.315
1.539,0.315
1.547,0.305
1.555,0.295
1.562,0.295
1.570,0.285
1.578,0.285
1.586,0.275
1.594,0.265
1.602,0.265
1.609,0.265
1.617,0.255
1.625,0.245
1.633,0.235
1.641,0.235
1.648,0.225
1.656,0.225
1.664,0.215
1.672,0.215
1.680,0.205
1.688,0.205
1.695,0.195
1.703,0.185
1.711,0.175
1.719,0.175
1.727,0.175
1.734,0.165
1.742,0.155
1.750,0.155
1.758,0.145
1.766,0.135
1.773,0.135
1.781,0.125
1.789,0.115
1.797,0.115
1.805,0.105
1.812,0.105
1.820,0.095
1.828,0.085
1.836,0.085
1.844,0.075
1.852,0.065
1.859,0.045
1.867,-0.025
1.875,-0.635
1.883,-0.625
1.891,-0.605
1.898,-0.605
1.906,-0.595
1.914,-0.595
1.922,-0.585
1.930,-0.585
1.938,-0.575
1.945,-0.565
1.953,-0.555
1.961,-0.545
1.969,-0.535
1.977,-0.535
1.984,-0.525
1.992,-0.525
2.000,-0.515
2.008,-0.505
2.016,-0.495
2.023,-0.495
2.031,-0.485
2.039,-0.475
2.047,-0.465
2.055,-0.465
2.062,-0.455
2.070,-0.445
2.078,-0.435
2.086,-0.435
2.094,-0.425
2.102,-0.425
2.109,-0.405
2.117,-0.405
2.125,-0.395
2.133,-0.395
2.141,-0.385
2.148,-0.375
2.156,-0.365
2.164,-0.365
2.172,-0.355
2.180,-0.355
2.188,-0.345
2.195,-0.335
2.203,-0.325
2.211,-0.335
2.219,-0.325
2.227,-0.325
2.234,-0.315
2.242,-0.305
2.250,-0.305
2.258,-0.295
2.266,-0.295
2.273,-0.295
2.281,-0.285
2.289,-0.275
2.297,-0.275
2.305,-0.265
2.312,-0.265
2.320,-0.265
2.328,-0.255
2.336,-0.255
2.344,-0.235
2.352,-0.225
2.359,-0.205
2.367,-0.175
2.375,0.405
2.383,0.435
2.391,0.425
2.398,0.415
2.406,0.415
2.414,0.415
2.422,0.405
2.430,0.395
2.438,0.395
2.445,0.385
2.453,0.385
2.461,0.375
2.469,0.365
2.477,0.365
2.484,0.355
2.492,0.345
2.500,0.345
2.508,0.335
2.516,0.325
2.523,0.315
2.531,0.315
2.539,0.305
2.547,0.305
2.555,0.295
2.562,0.285
2.570,0.285
2.578,0.275
2.586,0.275
2.594,0.265
2.602,0.255
2.609,0.255
2.617,0.255
2.625,0.245
2.633,0.235
2.641,0.235
2.648,0.215
2.656,0.225
2.664,0.215
2.672,0.205
2.680,0.195
2.688,0.185
2.695,0.185
2.703,0.175
2.711,0.165
2.719,0.165
2.727,0.155
2.734,0.145
2.742,0.145
2.750,0.145
2.758,0.135
2.766,0.125
2.773,0.125
2.781,0.125
2.789,0.115
2.797,0.115
2.805,0.105
2.812,0.105
2.820,0.095
2.828,0.085
2.836,0.075
2.844,0.075
2.852,0.055
2.859,0.045
2.867,-0.145
2.875,-0.625
2.883,-0.605
2.891,-0.605
2.898,-0.595
2.906,-0.585
2.914,-0.585
2.922,-0.585
2.930,-0.575
2.938,-0.565
2.945,-0.575
2.953,-0.555
2.961,-0.555
2.969,-0.545
2.977,-0.545
2.984,-0.525
2.992,-0.525
3.000,-0.515
3.008,-0.515
3.016,-0.505
3.023,-0.495
3.031,-0.495
3.039,-0.485
3.047,-0.485
