time,signal
0.000,0.165
0.008,0.155
0.016,0.155
0.023,0.135
0.031,0.135
0.039,0.125
0.047,0.115
0.055,0.095
0.062,0.085
0.070,0.065
0.078,-0.615
0.086,-0.585
0.094,-0.535
0.102,-0.515
0.109,-0.505
0.117,-0.505
0.125,-0.505
0.133,-0.505
0.141,-0.495
0.148,-0.495
0.156,-0.495
0.164,-0.495
0.172,-0.485
0.180,-0.485
0.188,-0.475
0.195,-0.475
0.203,-0.465
0.211,-0.465
0.219,-0.465
0.227,-0.455
0.234,-0.445
0.242,-0.445
0.250,-0.435
0.258,-0.435
0.266,-0.435
0.273,-0.425
0.281,-0.415
0.289,-0.415
0.297,-0.405
0.305,-0.395
0.312,-0.385
0.320,-0.385
0.328,-0.375
0.336,-0.375
0.344,-0.365
0.352,-0.365
0.359,-0.355
0.367,-0.345
0.375,-0.345
0.383,-0.335
0.391,-0.325
0.398,-0.325
0.406,-0.315
0.414,-0.305
0.422,-0.295
0.430,-0.295
0.438,-0.285
0.445,-0.275
0.453,-0.265
0.461,-0.265
0.469,-0.255
0.477,-0.245
0.484,-0.235
0.492,-0.225
0.500,-0.215
0.508,-0.205
0.516,-0.195
0.523,-0.185
0.531,-0.175
0.539,-0.175
0.547,-0.155
0.555,-0.145
0.562,-0.135
0.570,-0.125
0.578,0.505
0.586,0.565
0.594,0.495
0.602,0.475
0.609,0.465
0.617,0.455
0.625,0.465
0.633,0.455
0.641,0.455
0.648,0.445
0.656,0.445
0.664,0.445
0.672,0.445
0.680,0.435
0.688,0.425
0.695,0.425
0.703,0.425
0.711,0.415
0.719,0.405
0.727,0.405
0.734,0.395
0.742,0.395
0.750,0.385
0.758,0.385
0.766,0.375
0.773,0.365
0.781,0.365
0.789,0.355
0.797,0.345
0.805,0.345
0.812,0.345
0.820,0.335
0.828,0.325
0.836,0.315
0.844,0.315
0.852,0.305
0.859,0.295
0.867,0.295
0.875,0.295
0.883,0.285
0.891,0.275
0.898,0.265
0.906,0.265
0.914,0.255
0.922,0.255
0.930,0.245
0.938,0.235
0.945,0.235
0.953,0.225
0.961,0.215
0.969,0.205
0.977,0.195
0.984,0.195
0.992,0.185
1.000,0.175
1.008,0.165
1.016,0.155
1.023,0.145
1.031,0.145
1.039,0.135
1.047,0.125
1.055,0.115
1.062,0.105
1.070,0.085
1.078,-0.385
1.086,-0.625
1.094,-0.555
1.102,-0.515
1.109,-0.495
1.117,-0.505
1.125,-0.495
1.133,-0.495
1.141,-0.495
1.148,-0.495
1.156,-0.495
1.164,-0.485
1.172,-0.485
1.180,-0.485
1.188,-0.475
1.195,-0.475
1.203,-0.465
1.211,-0.455
1.219,-0.455
1.227,-0.455
1.234,-0.445
1.242,-0.445
1.250,-0.435
1.258,-0.435
1.266,-0.415
1.273,-0.415
1.281,-0.415
