time,signal
0.000,0.365
0.008,0.365
0.016,0.355
0.023,0.355
0.031,0.345
0.039,0.335
0.047,0.335
0.055,0.325
0.062,0.315
0.070,0.315
0.078,0.305
0.086,0.295
0.094,0.295
0.102,0.285
0.109,0.275
0.117,0.275
0.125,0.265
0.133,0.255
0.141,0.245
0.148,0.245
0.156,0.235
0.164,0.235
0.172,0.215
0.180,0.215
0.188,0.205
0.195,0.195
0.203,0.185
0.211,0.175
0.219,0.165
0.227,0.155
0.234,0.135
0.242,0.135
0.250,0.115
0.258,0.105
0.266,0.075
0.273,-0.415
0.281,-0.645
0.289,-0.575
0.297,-0.535
0.305,-0.535
0.312,-0.525
0.320,-0.525
0.328,-0.525
0.336,-0.525
0.344,-0.515
0.352,-0.515
0.359,-0.505
0.367,-0.515
0.375,-0.505
0.383,-0.505
0.391,-0.495
0.398,-0.495
0.406,-0.485
0.414,-0.485
0.422,-0.475
0.430,-0.475
0.438,-0.465
0.445,-0.465
0.453,-0.455
0.461,-0.455
0.469,-0.445
0.477,-0.435
0.484,-0.435
0.492,-0.425
0.500,-0.425
0.508,-0.415
0.516,-0.405
0.523,-0.405
0.531,-0.395
0.539,-0.385
0.547,-0.385
0.555,-0.375
0.562,-0.375
0.570,-0.355
0.578,-0.355
0.586,-0.355
0.594,-0.345
0.602,-0.335
0.609,-0.335
0.617,-0.325
0.625,-0.315
0.633,-0.305
0.641,-0.305
0.648,-0.295
0.656,-0.285
0.664,-0.275
0.672,-0.265
0.680,-0.255
0.688,-0.255
0.695,-0.235
0.703,-0.235
0.711,-0.225
0.719,-0.215
0.727,-0.205
0.734,-0.185
0.742,-0.175
0.750,-0.165
0.758,-0.145
0.766,-0.125
0.773,0.365
0.781,0.595
0.789,0.525
0.797,0.495
0.805,0.485
0.812,0.485
0.820,0.475
0.828,0.475
0.836,0.475
0.844,0.475
0.852,0.465
0.859,0.465
0.867,0.465
0.875,0.455
0.883,0.455
0.891,0.455
0.898,0.445
0.906,0.445
0.914,0.435
0.922,0.435
0.930,0.435
0.938,0.425
0.945,0.415
0.953,0.405
0.961,0.405
0.969,0.405
0.977,0.395
0.984,0.385
0.992,0.385
1.000,0.375
1.008,0.375
1.016,0.365
1.023,0.355
1.031,0.355
1.039,0.345
1.047,0.335
1.055,0.335
1.062,0.325
1.070,0.325
1.078,0.305
1.086,0.305
1.094,0.295
1.102,0.295
1.109,0.285
1.117,0.275
1.125,0.265
1.133,0.265
1.141,0.255
1.148,0.245
1.156,0.245
1.164,0.235
1.172,0.225
1.180,0.215
1.188,0.205
1.195,0.205
1.203,0.195
1.211,0.175
1.219,0.175
1.227,0.165
1.234,0.145
1.242,0.135
1.250,0.125
1.258,0.115
1.266,0.075
1.273,-0.275
1.281,-0.645
1.289,-0.575
1.297,-0.545
1.305,-0.535
1.312,-0.525
1.320,-0.525
1.328,-0.525
1.336,-0.525
1.344,-0.515
1.352,-0.515
1.359,-0.515
1.367,-0.515
1.375,-0.505
1.383,-0.505
1.391,-0.495
1.398,-0.495
1.406,-0.495
1.414,-0.485
1.422,-0.485
1.430,-0.485
1.438,-0.475
1.445,-0.465
1.453,-0.455
1.461,-0.455
1.469,-0.445
1.477,-0.445
1.484,-0.435
1.492,-0.425
1.500,-0.425
1.508,-0.415
1.516,-0.415
1.523,-0.405
1.531,-0.395
1.539,-0.385
1.547,-0.385
1.555,-0.375
1.562,-0.375
1.570,-0.365
1.578,-0.365
1.586,-0.345
1.594,-0.345
1.602,-0.335
1.609,-0.335
1.617,-0.315
1.625,-0.315
1.633,-0.305
