time,signal
0.006,-0.58
0.008,-0.58
0.011,-0.58
0.014,-0.58
0.017,-0.58
0.019,-0.58
0.022,-0.585
0.025,-0.59
0.028,-0.58
0.031,-0.58
0.033,-0.575
0.036,-0.555
0.039,-0.57
0.042,-0.575
0.044,-0.585
0.047,-0.585
0.05,-0.595
0.053,-0.595
0.056,-0.61
0.058,-0.605
0.061,-0.59
0.064,-0.585
0.067,-0.58
0.069,-0.58
0.072,-0.585
0.075,-0.59
0.078,-0.595
0.081,-0.605
0.083,-0.6
0.086,-0.6
0.089,-0.605
0.092,-0.605
0.094,-0.59
0.097,-0.585
0.1,-0.59
0.103,-0.575
0.106,-0.58
0.108,-0.585
0.111,-0.585
0.114,-0.575
0.117,-0.595
0.119,-0.6
0.122,-0.605
0.125,-0.595
0.128,-0.59
0.131,-0.6
0.133,-0.59
0.136,-0.585
0.139,-0.58
0.142,-0.58
0.144,-0.585
0.147,-0.6
0.15,-0.605
0.153,-0.605
0.156,-0.62
0.158,-0.61
0.161,-0.61
0.164,-0.6
0.167,-0.6
0.169,-0.585
0.172,-0.595
0.175,-0.59
0.178,-0.61
0.181,-0.61
0.183,-0.61
0.186,-0.605
0.189,-0.605
0.192,-0.595
0.194,-0.595
0.197,-0.59
0.2,-0.565
0.203,-0.585
0.206,-0.57
0.208,-0.575
0.211,-0.58
0.214,-0.585
0.217,-0.59
0.219,-0.595
0.222,-0.59
0.225,-0.575
0.228,-0.56
0.231,-0.55
0.233,-0.535
0.236,-0.525
0.239,-0.515
0.242,-0.51
0.244,-0.49
0.247,-0.495
0.25,-0.49
0.253,-0.495
0.256,-0.48
0.258,-0.465
0.261,-0.455
0.264,-0.445
0.267,-0.43
0.269,-0.435
0.272,-0.44
0.275,-0.445
0.278,-0.475
0.281,-0.48
0.283,-0.485
0.286,-0.49
0.289,-0.495
0.292,-0.485
0.294,-0.48
0.297,-0.48
0.3,-0.47
0.303,-0.47
0.306,-0.485
0.308,-0.5
0.311,-0.535
0.314,-0.545
0.317,-0.565
0.319,-0.575
0.322,-0.585
0.325,-0.585
0.328,-0.58
0.331,-0.565
0.333,-0.57
0.336,-0.565
0.339,-0.56
0.342,-0.575
0.344,-0.58
0.347,-0.585
0.35,-0.605
0.353,-0.61
0.356,-0.6
0.358,-0.59
0.361,-0.6
0.364,-0.595
0.367,-0.575
0.369,-0.555
0.372,-0.565
0.375,-0.575
0.378,-0.575
0.381,-0.59
0.383,-0.59
0.386,-0.59
0.389,-0.575
0.392,-0.585
0.394,-0.575
0.397,-0.565
0.4,-0.54
0.403,-0.53
0.406,-0.525
0.408,-0.525
0.411,-0.52
0.414,-0.515
0.417,-0.515
0.419,-0.51
0.422,-0.495
0.425,-0.45
0.428,-0.375
0.431,-0.26
0.433,-0.1
0.436,0.125
0.439,0.425
0.442,0.775
0.444,1.155
0.447,1.47
0.45,1.665
0.453,1.67
0.456,1.455
0.458,0.995
0.461,0.36
0.464,-0.28
0.467,-0.905
0.469,-1.26
0.472,-1.36
0.475,-1.255
0.478,-1.035
0.481,-0.8
0.483,-0.605
0.486,-0.49
0.489,-0.43
0.492,-0.415
0.494,-0.43
0.497,-0.47
0.5,-0.49
0.503,-0.505
0.506,-0.52
0.508,-0.51
0.511,-0.515
0.514,-0.5
0.517,-0.5
0.519,-0.5
0.522,-0.5
0.525,-0.49
0.528,-0.49
0.531,-0.49
0.533,-0.485
0.536,-0.48
0.539,-0.475
0.542,-0.485
0.544,-0.475
0.547,-0.48
0.55,-0.495
0.553,-0.49
0.556,-0.51
0.558,-0.505
0.561,-0.48
0.564,-0.47
0.567,-0.48
0.569,-0.465
0.572,-0.47
0.575,-0.465
0.578,-0.47
0.581,-0.485
0.583,-0.495
0.586,-0.49
0.589,-0.475
0.592,-0.475
0.594,-0.475
0.597,-0.47
0.6,-0.47
0.603,-0.46
0.606,-0.465
0.608,-0.465
0.611,-0.47
0.614,-0.485
0.617,-0.49
0.619,-0.485
0.622,-0.485
0.625,-0.495
0.628,-0.49
0.631,-0.49
0.633,-0.47
0.636,-0.465
0.639,-0.465
0.642,-0.455
0.644,-0.475
0.647,-0.465
0.65,-0.48
0.653,-0.485
0.656,-0.48
0.658,-0.47
0.661,-0.465
0.664,-0.47
0.667,-0.465
0.669,-0.445
0.672,-0.44
0.675,-0.44
0.678,-0.44
0.681,-0.445
0.683,-0.44
0.686,-0.46
0.689,-0.455
0.692,-0.455
0.694,-0.44
0.697,-0.43
0.7,-0.435
0.703,-0.425
0.706,-0.415
0.708,-0.415
0.711,-0.42
0.714,-0.42
0.717,-0.43
0.719,-0.425
0.722,-0.415
0.725,-0.43
0.728,-0.41
0.731,-0.41
0.733,-0.4
0.736,-0.385
0.739,-0.37
0.742,-0.375
0.744,-0.38
0.747,-0.39
0.75,-0.395
0.753,-0.395
0.756,-0.39
0.758,-0.395
0.761,-0.385
0.764,-0.37
0.767,-0.36
0.769,-0.365
0.772,-0.365
0.775,-0.365
0.778,-0.375
0.781,-0.38
0.783,-0.385
0.786,-0.385
0.789,-0.385
0.792,-0.38
0.794,-0.375
0.797,-0.375
0.8,-0.365
0.803,-0.345
0.806,-0.355
0.808,-0.36
0.811,-0.365
0.814,-0.355
0.817,-0.365
0.819,-0.37
0.822,-0.365
0.825,-0.38
0.828,-0.365
0.831,-0.38
0.833,-0.38
0.836,-0.365
0.839,-0.39
0.842,-0.395
0.844,-0.395
0.847,-0.425
0.85,-0.445
0.853,-0.465
0.856,-0.475
0.858,-0.49
0.861,-0.495
0.864,-0.495
0.867,-0.505
0.869,-0.5
0.872,-0.53
0.875,-0.535
0.878,-0.545
0.881,-0.55
0.883,-0.565
0.886,-0.57
0.889,-0.57
0.892,-0.58
0.894,-0.565
0.897,-0.575
0.9,-0.56
0.903,-0.555
0.906,-0.56
0.908,-0.585
0.911,-0.575
0.914,-0.585
0.917,-0.585
0.919,-0.595
0.922,-0.59
0.925,-0.59
0.928,-0.58
0.931,-0.58
0.933,-0.565
0.936,-0.555
0.939,-0.55
0.942,-0.555
0.944,-0.565
0.947,-0.58
0.95,-0.58
0.953,-0.585
0.956,-0.575
0.958,-0.57
0.961,-0.565
0.964,-0.55
0.967,-0.545
0.969,-0.54
0.972,-0.54
0.975,-0.54
