time,signal
0.006,-0.32
0.008,-0.32
0.011,-0.32
0.014,-0.32
0.017,-0.32
0.019,-0.32
0.022,-0.025
0.025,0.265
0.028,0.58
0.031,0.925
0.033,1.31
0.036,1.67
0.039,2.01
0.042,2.24
0.044,2.315
0.047,2.185
0.05,1.77
0.053,1.13
0.056,0.49
0.058,-0.15
0.061,-0.79
0.064,-1.43
0.067,-1.64
0.069,-1.385
0.072,-1.105
0.075,-0.92
0.078,-0.855
0.081,-0.9
0.083,-0.995
0.086,-1.09
0.089,-1.17
0.092,-1.2
0.094,-1.18
0.097,-1.185
0.1,-1.155
0.103,-1.145
0.106,-1.125
0.108,-1.135
0.111,-1.155
0.114,-1.165
0.117,-1.175
0.119,-1.185
0.122,-1.185
0.125,-1.185
0.128,-1.145
0.131,-1.135
0.133,-1.12
0.136,-1.1
0.139,-1.075
0.142,-1.09
0.144,-1.1
0.147,-1.105
0.15,-1.11
0.153,-1.11
0.156,-1.115
0.158,-1.11
0.161,-1.075
0.164,-1.08
0.167,-1.05
0.169,-1.035
0.172,-1.035
0.175,-1.025
0.178,-1.02
0.181,-1.01
0.183,-1.0
0.186,-1.0
0.189,-0.98
0.192,-0.96
0.194,-0.935
0.197,-0.92
0.2,-0.895
0.203,-0.885
0.206,-0.895
0.208,-0.865
0.211,-0.84
0.214,-0.83
0.217,-0.82
0.219,-0.81
0.222,-0.775
0.225,-0.735
0.228,-0.695
0.231,-0.655
0.233,-0.61
0.236,-0.575
0.239,-0.555
0.242,-0.515
0.244,-0.515
0.247,-0.49
0.25,-0.485
0.253,-0.47
0.256,-0.47
0.258,-0.445
0.261,-0.425
0.264,-0.395
0.267,-0.355
0.269,-0.34
0.272,-0.335
0.275,-0.34
0.278,-0.35
0.281,-0.375
0.283,-0.39
0.286,-0.415
0.289,-0.44
0.292,-0.48
0.294,-0.495
0.297,-0.53
0.3,-0.565
0.303,-0.605
0.306,-0.66
0.308,-0.7
0.311,-0.74
0.314,-0.8
0.317,-0.835
0.319,-0.895
0.322,-0.945
0.325,-0.99
0.328,-1.02
0.331,-1.05
0.333,-1.06
0.336,-1.09
0.339,-1.12
0.342,-1.12
0.344,-1.145
0.347,-1.17
0.35,-1.205
0.353,-1.255
0.356,-1.26
0.358,-1.26
0.361,-1.245
0.364,-1.225
0.367,-1.215
0.369,-1.215
0.372,-1.23
0.375,-1.24
0.378,-1.245
0.381,-1.26
0.383,-1.265
0.386,-1.275
0.389,-1.27
0.392,-1.28
0.394,-1.26
0.397,-1.26
0.4,-1.235
0.403,-1.24
0.406,-1.24
0.408,-1.235
0.411,-1.245
0.414,-1.245
0.417,-1.25
0.419,-1.27
0.422,-1.265
0.425,-1.245
0.428,-1.23
0.431,-1.21
0.433,-1.205
0.436,-1.215
0.439,-1.23
0.442,-1.235
0.444,-1.25
0.447,-1.265
0.45,-1.265
0.453,-1.27
0.456,-1.27
0.458,-1.265
0.461,-1.25
0.464,-1.24
0.467,-1.225
0.469,-1.235
0.472,-1.245
0.475,-1.26
0.478,-1.28
0.481,-1.3
0.483,-1.3
0.486,-1.305
0.489,-1.305
0.492,-1.285
0.494,-1.29
0.497,-1.295
0.5,-1.295
0.503,-1.3
0.506,-1.305
0.508,-1.31
0.511,-1.325
0.514,-1.315
0.517,-1.34
0.519,-1.34
0.522,-1.345
0.525,-1.325
0.528,-1.33
0.531,-1.315
0.533,-1.305
0.536,-1.295
0.539,-1.305
0.542,-1.3
0.544,-1.305
0.547,-1.32
0.55,-1.335
0.553,-1.335
0.556,-1.36
0.558,-1.355
0.561,-1.35
0.564,-1.355
0.567,-1.34
0.569,-1.345
0.572,-1.35
0.575,-1.375
0.578,-1.385
0.581,-1.385
0.583,-1.365
0.586,-1.365
0.589,-1.37
0.592,-1.36
0.594,-1.345
0.597,-1.325
0.6,-1.305
0.603,-1.27
0.606,-1.27
0.608,-1.265
0.611,-1.275
0.614,-1.305
0.617,-1.325
0.619,-1.33
0.622,-1.325
0.625,-1.3
0.628,-1.27
0.631,-1.255
0.633,-1.24
0.636,-1.235
0.639,-1.21
0.642,-1.195
0.644,-1.195
0.647,-1.2
0.65,-1.205
0.653,-1.2
0.656,-1.2
0.658,-1.205
0.661,-1.215
0.664,-1.21
0.667,-1.215
0.669,-1.23
0.672,-1.245
0.675,-1.26
0.678,-1.28
0.681,-1.3
0.683,-1.31
0.686,-1.35
0.689,-1.375
0.692,-1.385
0.694,-1.4
0.697,-1.4
0.7,-1.4
0.703,-1.4
0.706,-1.39
0.708,-1.375
0.711,-1.385
0.714,-1.38
0.717,-1.39
0.719,-1.41
0.722,-1.425
0.725,-1.43
0.728,-1.42
0.731,-1.42
0.733,-1.4
0.736,-1.385
0.739,-1.395
0.742,-1.395
0.744,-1.395
0.747,-1.375
0.75,-1.34
0.753,-1.29
0.756,-1.205
0.758,-1.045
0.761,-0.87
0.764,-0.625
0.767,-0.38
0.769,-0.105
0.772,0.135
0.775,0.395
0.778,0.665
0.781,0.975
0.783,1.255
0.786,1.43
0.789,1.45
0.792,1.205
0.794,0.665
0.797,0.025
0.8,-0.615
0.803,-1.255
0.806,-1.895
0.808,-2.07
0.811,-1.9
0.814,-1.64
0.817,-1.39
0.819,-1.235
0.822,-1.185
0.825,-1.2
0.828,-1.24
0.831,-1.285
0.833,-1.32
0.836,-1.35
0.839,-1.36
0.842,-1.36
0.844,-1.365
0.847,-1.365
0.85,-1.365
0.853,-1.395
0.856,-1.395
0.858,-1.38
0.861,-1.38
0.864,-1.365
0.867,-1.335
0.869,-1.305
0.872,-1.29
0.875,-1.285
0.878,-1.295
0.881,-1.3
0.883,-1.29
0.886,-1.29
0.889,-1.295
0.892,-1.275
0.894,-1.26
0.897,-1.235
0.9,-1.225
0.903,-1.225
0.906,-1.215
0.908,-1.21
0.911,-1.23
0.914,-1.215
0.917,-1.195
0.919,-1.19
0.922,-1.18
0.925,-1.155
0.928,-1.135
0.931,-1.1
0.933,-1.075
0.936,-1.065
0.939,-1.045
0.942,-1.035
0.944,-1.04
0.947,-1.045
0.95,-1.025
0.953,-1.025
0.956,-1.015
0.958,-0.98
0.961,-0.945
0.964,-0.925
0.967,-0.875
0.969,-0.855
0.972,-0.83
0.975,-0.81
0.978,-0.77
0.981,-0.75
0.983,-0.73
0.986,-0.755
0.989,-0.7
0.992,-0.705
0.994,-0.685
0.997,-0.66
1.0,-0.635
1.003,-0.61
1.006,-0.6
1.008,-0.6
1.011,-0.6
1.014,-0.6
1.017,-0.605
1.019,-0.62
1.022,-0.615
1.025,-0.64
1.028,-0.64
1.031,-0.65
1.033,-0.665
1.036,-0.7
1.039,-0.75
1.042,-0.77
1.044,-0.83
1.047,-0.885
1.05,-0.925
1.053,-0.975
1.056,-0.995
1.058,-1.01
1.061,-1.055
1.064,-1.065
1.067,-1.07
1.069,-1.08
1.072,-1.115
1.075,-1.13
1.078,-1.155
1.081,-1.18
1.083,-1.21
1.086,-1.235
1.089,-1.24
1.092,-1.23
1.094,-1.225
1.097,-1.22
1.1,-1.215
1.103,-1.22
1.106,-1.21
1.108,-1.23
1.111,-1.235
1.114,-1.245
1.117,-1.25
1.119,-1.25
1.122,-1.255
1.125,-1.25
1.128,-1.24
1.131,-1.23
1.133,-1.215
1.136,-1.2
1.139,-1.205
1.142,-1.2
1.144,-1.215
1.147,-1.22
1.15,-1.19
1.153,-1.2
1.156,-1.19
1.158,-1.185
1.161,-1.165
1.164,-1.15
1.167,-1.15
1.169,-1.14
1.172,-1.145
1.175,-1.145
1.178,-1.155
1.181,-1.165
1.183,-1.155
1.186,-1.15
1.189,-1.15
1.192,-1.15
1.194,-1.16
1.197,-1.16
1.2,-1.155
1.203,-1.145
1.206,-1.14
1.208,-1.12
1.211,-1.135
1.214,-1.135
1.217,-1.135
1.219,-1.165
1.222,-1.16
1.225,-1.15
1.228,-1.145
1.231,-1.145
1.233,-1.135
1.236,-1.14
1.239,-1.175
1.242,-1.17
1.244,-1.185
1.247,-1.195
1.25,-1.19
1.253,-1.19
1.256,-1.21
1.258,-1.205
1.261,-1.18
1.264,-1.175
1.267,-1.16
1.269,-1.17
1.272,-1.175
1.275,-1.185
1.278,-1.175
1.281,-1.185
1.283,-1.195
1.286,-1.2
1.289,-1.2
1.292,-1.205
1.294,-1.21
1.297,-1.21
1.3,-1.175
1.303,-1.175
1.306,-1.165
1.308,-1.15
1.311,-1.165
1.314,-1.19
1.317,-1.205
1.319,-1.235
1.322,-1.24
1.325,-1.22
1.328,-1.205
1.331,-1.2
1.333,-1.19
1.336,-1.205
1.339,-1.195
1.342,-1.2
1.344,-1.225
1.347,-1.205
1.35,-1.215
1.353,-1.21
1.356,-1.205
1.358,-1.2
1.361,-1.16
1.364,-1.14
1.367,-1.125
1.369,-1.12
1.372,-1.115
1.375,-1.105
1.378,-1.09
1.381,-1.09
1.383,-1.105
1.386,-1.105
1.389,-1.11
1.392,-1.115
1.394,-1.095
1.397,-1.09
1.4,-1.075
1.403,-1.05
1.406,-1.05
1.408,-1.015
1.411,-0.995
1.414,-0.985
1.417,-0.97
1.419,-0.965
1.422,-0.99
1.425,-1.005
1.428,-1.015
1.431,-0.995
1.433,-0.995
1.436,-0.985
1.439,-0.99
1.442,-1.005
1.444,-1.035
1.447,-1.065
1.45,-1.075
1.453,-1.11
1.456,-1.145
1.458,-1.155
1.461,-1.185
1.464,-1.18
1.467,-1.185
1.469,-1.2
1.472,-1.21
1.475,-1.21
1.478,-1.22
1.481,-1.205
1.483,-1.21
1.486,-1.205
1.489,-1.205
1.492,-1.2
1.494,-1.2
1.497,-1.2
1.5,-1.185
1.503,-1.175
1.506,-1.175
1.508,-1.17
1.511,-1.205
1.514,-1.23
1.517,-1.215
1.519,-1.205
1.522,-1.19
1.525,-1.135
1.528,-1.02
1.531,-0.87
1.533,-0.66
1.536,-0.36
1.539,-0.02
1.542,0.35
1.544,0.74
1.547,1.13
1.55,1.52
1.553,1.875
1.556,2.135
1.558,2.315
1.561,2.375
1.564,2.32
1.567,2.07
1.569,1.565
1.572,0.925
1.575,0.285
1.578,-0.355
1.581,-0.995
1.583,-1.635
1.586,-1.67
1.589,-1.4
1.592,-1.105
1.594,-0.88
1.597,-0.8
1.6,-0.84
1.603,-0.915
1.606,-1.02
1.608,-1.105
1.611,-1.16
1.614,-1.16
1.617,-1.165
1.619,-1.145
1.622,-1.15
1.625,-1.135
1.628,-1.14
1.631,-1.145
1.633,-1.135
1.636,-1.125
1.639,-1.135
1.642,-1.12
1.644,-1.105
1.647,-1.1
1.65,-1.1
1.653,-1.12
1.656,-1.115
1.658,-1.1
1.661,-1.085
1.664,-1.065
1.667,-1.06
1.669,-1.04
1.672,-1.04
1.675,-1.04
1.678,-1.04
1.681,-1.03
1.683,-1.04
1.686,-1.04
1.689,-1.025
1.692,-1.02
1.694,-1.005
1.697,-1.0
1.7,-0.975
1.703,-0.95
1.706,-0.955
1.708,-0.93
1.711,-0.92
1.714,-0.915
1.717,-0.895
1.719,-0.875
1.722,-0.86
1.725,-0.855
1.728,-0.84
1.731,-0.825
1.733,-0.79
1.736,-0.77
1.739,-0.72
1.742,-0.7
1.744,-0.66
1.747,-0.66
1.75,-0.66
1.753,-0.645
1.756,-0.63
1.758,-0.605
1.761,-0.565
1.764,-0.515
1.767,-0.475
1.769,-0.415
1.772,-0.38
1.775,-0.355
1.778,-0.335
1.781,-0.33
1.783,-0.325
1.786,-0.295
1.789,-0.275
1.792,-0.25
1.794,-0.23
1.797,-0.21
1.8,-0.205
1.803,-0.19
1.806,-0.21
1.808,-0.185
1.811,-0.225
1.814,-0.225
1.817,-0.25
1.819,-0.28
1.822,-0.305
1.825,-0.35
1.828,-0.38
1.831,-0.435
1.833,-0.485
1.836,-0.535
1.839,-0.615
1.842,-0.68
1.844,-0.75
1.847,-0.815
1.85,-0.885
1.853,-0.93
1.856,-0.975
1.858,-0.99
1.861,-0.995
1.864,-1.02
1.867,-1.02
1.869,-1.02
1.872,-1.04
1.875,-1.05
1.878,-1.065
1.881,-1.09
1.883,-1.105
1.886,-1.125
1.889,-1.125
1.892,-1.14
1.894,-1.14
1.897,-1.135
1.9,-1.13
1.903,-1.11
1.906,-1.11
1.908,-1.11
1.911,-1.12
1.914,-1.145
1.917,-1.135
1.919,-1.135
1.922,-1.145
1.925,-1.13
1.928,-1.13
1.931,-1.115
1.933,-1.11
1.936,-1.1
1.939,-1.095
1.942,-1.11
1.944,-1.11
1.947,-1.11
1.95,-1.105
1.953,-1.095
1.956,-1.105
1.958,-1.11
1.961,-1.095
1.964,-1.085
1.967,-1.08
1.969,-1.065
1.972,-1.06
1.975,-1.08
1.978,-1.075
1.981,-1.09
1.983,-1.095
1.986,-1.11
1.989,-1.115
1.992,-1.105
1.994,-1.115
1.997,-1.125
2.0,-1.105
2.003,-1.095
2.006,-1.075
2.008,-1.11
2.011,-1.105
2.014,-1.115
2.017,-1.135
2.019,-1.155
2.022,-1.16
2.025,-1.155
2.028,-1.15
2.031,-1.145
2.033,-1.14
2.036,-1.12
2.039,-1.135
2.042,-1.14
2.044,-1.14
2.047,-1.16
2.05,-1.18
2.053,-1.18
2.056,-1.175
2.058,-1.185
2.061,-1.185
2.064,-1.185
2.067,-1.18
2.069,-1.175
2.072,-1.19
2.075,-1.185
2.078,-1.19
2.081,-1.185
2.083,-1.195
2.086,-1.195
2.089,-1.2
2.092,-1.195
2.094,-1.2
2.097,-1.19
2.1,-1.19
2.103,-1.19
2.106,-1.2
2.108,-1.205
2.111,-1.21
2.114,-1.21
2.117,-1.22
2.119,-1.23
2.122,-1.235
2.125,-1.225
2.128,-1.21
2.131,-1.195
2.133,-1.175
2.136,-1.135
2.139,-1.125
2.142,-1.105
2.144,-1.095
2.147,-1.115
2.15,-1.12
2.153,-1.115
2.156,-1.13
2.158,-1.11
2.161,-1.11
2.164,-1.1
2.167,-1.08
2.169,-1.065
2.172,-1.04
2.175,-1.03
2.178,-1.005
2.181,-1.01
2.183,-1.0
2.186,-1.015
2.189,-1.01
2.192,-1.0
2.194,-1.005
2.197,-1.0
2.2,-1.01
2.203,-1.01
2.206,-1.03
2.208,-1.07
2.211,-1.085
2.214,-1.09
2.217,-1.11
2.219,-1.105
2.222,-1.125
2.225,-1.16
2.228,-1.18
2.231,-1.195
2.233,-1.225
2.236,-1.23
2.239,-1.23
2.242,-1.25
2.244,-1.265
2.247,-1.275
2.25,-1.275
2.253,-1.27
2.256,-1.285
2.258,-1.29
2.261,-1.265
2.264,-1.265
2.267,-1.24
2.269,-1.225
2.272,-1.225
2.275,-1.21
2.278,-1.215
2.281,-1.225
2.283,-1.24
2.286,-1.23
2.289,-1.205
2.292,-1.165
2.294,-1.07
2.297,-0.925
2.3,-0.72
2.303,-0.415
2.306,-0.065
2.308,0.315
2.311,0.745
2.314,1.175
2.317,1.61
2.319,1.975
2.322,2.26
2.325,2.435
2.328,2.495
2.331,2.44
2.333,2.22
2.336,1.79
2.339,1.15
2.342,0.51
2.344,-0.13
2.347,-0.77
2.35,-1.41
2.353,-1.75
2.356,-1.505
2.358,-1.2
2.361,-0.945
2.364,-0.82
2.367,-0.82
2.369,-0.89
2.372,-1.02
2.375,-1.11
2.378,-1.165
2.381,-1.185
2.383,-1.185
2.386,-1.165
2.389,-1.15
2.392,-1.135
2.394,-1.115
2.397,-1.145
2.4,-1.15
2.403,-1.165
2.406,-1.175
2.408,-1.175
2.411,-1.17
2.414,-1.165
2.417,-1.16
2.419,-1.115
2.422,-1.1
2.425,-1.11
2.428,-1.1
2.431,-1.1
2.433,-1.09
2.436,-1.05
2.439,-1.055
2.442,-1.04
2.444,-1.055
2.447,-1.05
2.45,-1.05
2.453,-1.05
2.456,-1.05
2.458,-1.03
2.461,-1.02
2.464,-1.0
2.467,-0.97
2.469,-0.95
2.472,-0.93
2.475,-0.92
2.478,-0.93
2.481,-0.925
2.483,-0.93
2.486,-0.91
2.489,-0.89
2.492,-0.865
2.494,-0.84
2.497,-0.825
2.5,-0.795
2.503,-0.77
2.506,-0.745
2.508,-0.7
2.511,-0.68
2.514,-0.675
2.517,-0.675
2.519,-0.63
2.522,-0.615
2.525,-0.58
2.528,-0.54
2.531,-0.5
2.533,-0.45
2.536,-0.4
2.539,-0.365
2.542,-0.325
2.544,-0.31
2.547,-0.305
2.55,-0.28
2.553,-0.27
2.556,-0.275
2.558,-0.255
2.561,-0.25
2.564,-0.23
2.567,-0.23
2.569,-0.225
2.572,-0.24
2.575,-0.23
2.578,-0.24
2.581,-0.275
2.583,-0.31
2.586,-0.355
2.589,-0.39
2.592,-0.445
2.594,-0.485
2.597,-0.55
2.6,-0.6
2.603,-0.65
2.606,-0.715
2.608,-0.76
2.611,-0.81
2.614,-0.88
2.617,-0.935
2.619,-0.995
2.622,-1.03
2.625,-1.065
2.628,-1.055
2.631,-1.075
2.633,-1.075
2.636,-1.09
2.639,-1.085
2.642,-1.105
2.644,-1.125
2.647,-1.125
2.65,-1.15
2.653,-1.16
2.656,-1.165
2.658,-1.165
2.661,-1.175
2.664,-1.17
2.667,-1.175
2.669,-1.175
2.672,-1.135
2.675,-1.16
2.678,-1.175
2.681,-1.175
2.683,-1.175
2.686,-1.18
2.689,-1.175
2.692,-1.16
2.694,-1.135
2.697,-1.13
2.7,-1.11
2.703,-1.1
2.706,-1.12
2.708,-1.11
2.711,-1.14
2.714,-1.15
2.717,-1.145
2.719,-1.15
2.722,-1.15
2.725,-1.16
2.728,-1.145
2.731,-1.14
2.733,-1.14
2.736,-1.145
2.739,-1.14
2.742,-1.145
2.744,-1.12
2.747,-1.135
2.75,-1.15
2.753,-1.15
2.756,-1.17
2.758,-1.155
2.761,-1.16
2.764,-1.145
2.767,-1.15
2.769,-1.145
2.772,-1.15
2.775,-1.17
2.778,-1.19
2.781,-1.215
2.783,-1.225
2.786,-1.235
2.789,-1.21
2.792,-1.225
2.794,-1.22
2.797,-1.2
2.8,-1.2
2.803,-1.205
2.806,-1.195
2.808,-1.205
2.811,-1.225
2.814,-1.23
2.817,-1.235
2.819,-1.25
2.822,-1.26
2.825,-1.28
2.828,-1.255
2.831,-1.245
2.833,-1.225
2.836,-1.235
2.839,-1.245
2.842,-1.26
2.844,-1.275
2.847,-1.28
2.85,-1.305
2.853,-1.31
2.856,-1.31
2.858,-1.285
2.861,-1.285
2.864,-1.275
2.867,-1.26
2.869,-1.265
2.872,-1.26
2.875,-1.27
2.878,-1.275
2.881,-1.29
2.883,-1.3
2.886,-1.295
2.889,-1.29
2.892,-1.28
