time,signal
0.006,-0.08
0.008,-0.08
0.011,-0.08
0.014,-0.08
0.017,-0.08
0.019,-0.08
0.022,-0.075
0.025,-0.075
0.028,-0.09
0.031,-0.065
0.033,-0.055
0.036,-0.05
0.039,-0.05
0.042,-0.065
0.044,-0.07
0.047,-0.075
0.05,-0.08
0.053,-0.08
0.056,-0.085
0.058,-0.085
0.061,-0.095
0.064,-0.075
0.067,-0.07
0.069,-0.065
0.072,-0.06
0.075,-0.07
0.078,-0.075
0.081,-0.075
0.083,-0.08
0.086,-0.075
0.089,-0.07
0.092,-0.06
0.094,-0.065
0.097,-0.055
0.1,-0.055
0.103,-0.05
0.106,-0.05
0.108,-0.05
0.111,-0.06
0.114,-0.065
0.117,-0.065
0.119,-0.08
0.122,-0.065
0.125,-0.065
0.128,-0.06
0.131,-0.055
0.133,-0.055
0.136,-0.05
0.139,-0.05
0.142,-0.065
0.144,-0.065
0.147,-0.06
0.15,-0.05
0.153,-0.05
0.156,-0.045
0.158,-0.045
0.161,-0.05
0.164,-0.05
0.167,-0.05
0.169,-0.045
0.172,-0.055
0.175,-0.05
0.178,-0.065
0.181,-0.08
0.183,-0.08
0.186,-0.065
0.189,-0.06
0.192,-0.055
0.194,-0.05
0.197,-0.05
0.2,-0.035
0.203,-0.02
0.206,-0.015
0.208,-0.02
0.211,-0.015
0.214,-0.01
0.217,0.005
0.219,0.015
0.222,0.025
0.225,0.035
0.228,0.06
0.231,0.075
0.233,0.09
0.236,0.115
0.239,0.135
0.242,0.13
0.244,0.125
0.247,0.105
0.25,0.095
0.253,0.105
0.256,0.095
0.258,0.1
0.261,0.105
0.264,0.105
0.267,0.085
0.269,0.07
0.272,0.045
0.275,0.01
0.278,-0.02
0.281,-0.05
0.283,-0.07
0.286,-0.09
0.289,-0.095
0.292,-0.08
0.294,-0.08
0.297,-0.075
0.3,-0.085
0.303,-0.09
0.306,-0.095
0.308,-0.11
0.311,-0.12
0.314,-0.125
0.317,-0.135
0.319,-0.135
0.322,-0.14
0.325,-0.125
0.328,-0.125
0.331,-0.115
0.333,-0.13
0.336,-0.12
0.339,-0.125
0.342,-0.14
0.344,-0.155
0.347,-0.135
0.35,-0.07
0.353,0.025
0.356,0.19
0.358,0.395
0.361,0.635
0.364,0.9
0.367,1.18
0.369,1.415
0.372,1.595
0.375,1.66
0.378,1.575
0.381,1.37
0.383,1.065
0.386,0.72
0.389,0.38
0.392,0.11
0.394,-0.09
0.397,-0.185
0.4,-0.23
0.403,-0.205
0.406,-0.165
0.408,-0.12
0.411,-0.11
0.414,-0.125
0.417,-0.14
0.419,-0.155
0.422,-0.17
0.425,-0.185
0.428,-0.19
0.431,-0.18
0.433,-0.175
0.436,-0.155
0.439,-0.18
0.442,-0.18
0.444,-0.18
0.447,-0.19
0.45,-0.205
0.453,-0.22
0.456,-0.215
0.458,-0.19
0.461,-0.17
0.464,-0.155
0.467,-0.15
0.469,-0.15
0.472,-0.17
0.475,-0.175
0.478,-0.165
0.481,-0.175
0.483,-0.19
0.486,-0.19
0.489,-0.185
0.492,-0.155
0.494,-0.14
0.497,-0.13
0.5,-0.13
0.503,-0.135
0.506,-0.135
0.508,-0.14
0.511,-0.14
0.514,-0.15
0.517,-0.155
0.519,-0.145
0.522,-0.15
0.525,-0.145
0.528,-0.12
0.531,-0.105
0.533,-0.095
0.536,-0.085
0.539,-0.08
0.542,-0.08
0.544,-0.08
0.547,-0.085
0.55,-0.08
0.553,-0.095
0.556,-0.075
0.558,-0.07
0.561,-0.065
0.564,-0.045
0.567,-0.025
0.569,-0.025
0.572,-0.02
0.575,-0.02
0.578,-0.03
0.581,-0.035
0.583,-0.03
0.586,-0.035
0.589,-0.035
0.592,-0.035
0.594,-0.035
0.597,-0.03
0.6,-0.025
0.603,-0.01
0.606,-0.01
0.608,-0.02
0.611,-0.035
0.614,-0.03
0.617,-0.025
0.619,-0.01
0.622,0.0
0.625,0.02
0.628,0.04
0.631,0.065
0.633,0.065
0.636,0.06
0.639,0.055
0.642,0.075
0.644,0.07
0.647,0.06
0.65,0.055
0.653,0.045
0.656,0.035
0.658,0.045
0.661,0.04
0.664,0.045
0.667,0.04
0.669,0.045
0.672,0.045
0.675,0.03
0.678,0.02
0.681,0.03
0.683,0.02
0.686,0.025
0.689,0.03
0.692,0.03
0.694,0.035
0.697,0.035
0.7,0.03
0.703,0.03
0.706,0.035
0.708,0.035
0.711,0.03
0.714,0.03
0.717,0.03
0.719,0.025
0.722,0.03
0.725,0.03
0.728,0.035
0.731,0.04
0.733,0.04
0.736,0.045
0.739,0.045
0.742,0.03
0.744,0.03
0.747,0.015
0.75,0.045
0.753,0.045
0.756,0.055
0.758,0.045
0.761,0.055
0.764,0.06
0.767,0.055
0.769,0.055
0.772,0.06
0.775,0.045
0.778,0.05
0.781,0.035
0.783,0.04
0.786,0.05
0.789,0.055
0.792,0.06
0.794,0.07
