time,signal
0.006,-0.26
0.008,-0.26
0.011,-0.26
0.014,-0.26
0.017,-0.26
0.019,-0.26
0.022,-0.145
0.025,-0.175
0.028,-0.275
0.031,-0.38
0.033,-0.405
0.036,-0.385
0.039,-0.31
0.042,-0.24
0.044,-0.255
0.047,-0.325
0.05,-0.375
0.053,-0.345
0.056,-0.23
0.058,-0.12
0.061,-0.06
0.064,-0.12
0.067,-0.22
0.069,-0.35
0.072,-0.365
0.075,-0.335
0.078,-0.26
0.081,-0.175
0.083,-0.105
0.086,-0.14
0.089,-0.2
0.092,-0.235
0.094,-0.295
0.097,-0.395
0.1,-0.49
0.103,-0.475
0.106,-0.395
0.108,-0.315
0.111,-0.26
0.114,-0.21
0.117,-0.2
0.119,-0.16
0.122,-0.095
0.125,-0.04
0.128,-0.02
0.131,-0.035
0.133,-0.09
0.136,-0.17
0.139,-0.24
0.142,-0.28
0.144,-0.3
0.147,-0.285
0.15,-0.275
0.153,-0.245
0.156,-0.185
0.158,-0.1
0.161,-0.055
0.164,-0.13
0.167,-0.295
0.169,-0.4
0.172,-0.345
0.175,-0.27
0.178,-0.255
0.181,-0.255
0.183,-0.215
0.186,-0.175
0.189,-0.155
0.192,-0.175
0.194,-0.235
0.197,-0.315
0.2,-0.335
0.203,-0.31
0.206,-0.26
0.208,-0.26
0.211,-0.305
0.214,-0.34
0.217,-0.28
0.219,-0.205
0.222,-0.16
0.225,-0.215
0.228,-0.34
0.231,-0.34
0.233,-0.165
0.236,0.04
0.239,0.18
0.242,0.23
0.244,0.26
0.247,0.255
0.25,0.275
0.253,0.43
0.256,0.7
0.258,1.0
0.261,1.285
0.264,1.465
0.267,1.53
0.269,1.48
0.272,1.385
0.275,1.345
0.278,1.355
0.281,1.37
0.283,1.325
0.286,1.26
0.289,1.17
0.292,1.025
0.294,0.83
0.297,0.655
0.3,0.52
0.303,0.42
0.306,0.36
0.308,0.24
0.311,0.0
0.314,-0.255
0.317,-0.395
0.319,-0.4
0.322,-0.29
0.325,-0.185
0.328,-0.165
0.331,-0.285
0.333,-0.43
0.336,-0.495
0.339,-0.485
0.342,-0.415
0.344,-0.365
0.347,-0.34
0.35,-0.37
0.353,-0.47
0.356,-0.535
0.358,-0.565
0.361,-0.535
0.364,-0.5
0.367,-0.44
0.369,-0.41
0.372,-0.41
0.375,-0.505
0.378,-0.655
0.381,-0.77
0.383,-0.775
0.386,-0.62
0.389,-0.45
0.392,-0.405
0.394,-0.465
0.397,-0.535
0.4,-0.575
0.403,-0.55
0.406,-0.52
0.408,-0.51
0.411,-0.49
0.414,-0.455
0.417,-0.51
0.419,-0.64
0.422,-0.69
0.425,-0.615
