time,signal
0.006,-0.01
0.008,-0.01
0.011,-0.01
0.014,-0.01
0.017,-0.01
0.019,-0.01
0.022,-0.01
0.025,-0.035
0.028,-0.07
0.031,-0.1
0.033,-0.125
0.036,-0.15
0.039,-0.16
0.042,-0.175
0.044,-0.18
0.047,-0.195
0.05,-0.225
0.053,-0.255
0.056,-0.31
0.058,-0.34
0.061,-0.37
0.064,-0.385
0.067,-0.4
0.069,-0.405
0.072,-0.395
0.075,-0.395
0.078,-0.39
0.081,-0.395
0.083,-0.385
0.086,-0.39
0.089,-0.395
0.092,-0.395
0.094,-0.415
0.097,-0.41
0.1,-0.4
0.103,-0.355
0.106,-0.32
0.108,-0.275
0.111,-0.215
0.114,-0.16
0.117,-0.135
0.119,-0.12
0.122,-0.115
0.125,-0.105
0.128,-0.09
0.131,-0.08
0.133,-0.075
0.136,-0.05
0.139,-0.055
0.142,-0.085
0.144,-0.13
0.147,-0.19
0.15,-0.265
0.153,-0.325
0.156,-0.38
0.158,-0.425
0.161,-0.45
0.164,-0.465
0.167,-0.5
0.169,-0.5
0.172,-0.5
0.175,-0.49
0.178,-0.475
0.181,-0.47
0.183,-0.475
0.186,-0.485
0.189,-0.485
0.192,-0.505
0.194,-0.505
0.197,-0.51
0.2,-0.495
0.203,-0.49
0.206,-0.485
0.208,-0.48
0.211,-0.5
0.214,-0.505
0.217,-0.5
0.219,-0.49
0.222,-0.49
0.225,-0.485
0.228,-0.505
0.231,-0.53
0.233,-0.56
0.236,-0.56
0.239,-0.505
0.242,-0.38
0.244,-0.175
0.247,0.105
0.25,0.445
0.253,0.815
0.256,1.215
0.258,1.575
0.261,1.855
0.264,1.965
0.267,1.88
0.269,1.62
0.272,1.26
0.275,0.86
0.278,0.43
0.281,0.01
0.283,-0.375
0.286,-0.72
0.289,-1.01
0.292,-1.21
0.294,-1.325
0.297,-1.32
0.3,-1.23
0.303,-1.1
0.306,-0.96
0.308,-0.845
0.311,-0.78
0.314,-0.75
0.317,-0.76
0.319,-0.8
0.322,-0.85
0.325,-0.885
0.328,-0.905
0.331,-0.9
0.333,-0.905
0.336,-0.895
0.339,-0.905
0.342,-0.92
0.344,-0.93
0.347,-0.935
0.35,-0.93
0.353,-0.92
0.356,-0.91
0.358,-0.905
0.361,-0.92
0.364,-0.925
0.367,-0.94
0.369,-0.94
0.372,-0.935
0.375,-0.93
0.378,-0.915
0.381,-0.9
0.383,-0.885
0.386,-0.89
0.389,-0.905
0.392,-0.91
0.394,-0.905
0.397,-0.885
0.4,-0.85
0.403,-0.815
0.406,-0.795
0.408,-0.775
0.411,-0.77
0.414,-0.755
0.417,-0.73
0.419,-0.71
0.422,-0.675
0.425,-0.64
0.428,-0.615
0.431,-0.585
0.433,-0.56
0.436,-0.54
0.439,-0.515
0.442,-0.48
0.444,-0.44
0.447,-0.395
0.45,-0.355
0.453,-0.33
0.456,-0.3
0.458,-0.28
0.461,-0.26
0.464,-0.24
0.467,-0.21
0.469,-0.155
0.472,-0.105
0.475,-0.06
0.478,-0.025
0.481,0.01
0.483,0.045
0.486,0.07
0.489,0.1
0.492,0.15
0.494,0.18
0.497,0.22
0.5,0.255
0.503,0.275
0.506,0.3
0.508,0.31
0.511,0.325
0.514,0.36
0.517,0.39
0.519,0.4
0.522,0.38
0.525,0.365
0.528,0.335
0.531,0.3
0.533,0.275
0.536,0.25
0.539,0.23
0.542,0.185
0.544,0.125
0.547,0.09
0.55,0.035
0.553,-0.01
0.556,-0.065
0.558,-0.105
0.561,-0.145
0.564,-0.175
0.567,-0.205
0.569,-0.23
0.572,-0.255
0.575,-0.265
0.578,-0.275
0.581,-0.275
0.583,-0.265
0.586,-0.265
0.589,-0.275
0.592,-0.315
0.594,-0.355
0.597,-0.405
0.6,-0.445
0.603,-0.455
0.606,-0.47
0.608,-0.475
0.611,-0.49
0.614,-0.5
0.617,-0.515
0.619,-0.525
0.622,-0.555
0.625,-0.55
0.628,-0.555
0.631,-0.555
0.633,-0.55
0.636,-0.545
0.639,-0.54
0.642,-0.53
0.644,-0.515
0.647,-0.505
0.65,-0.49
0.653,-0.475
0.656,-0.465
0.658,-0.48
0.661,-0.49
0.664,-0.52
0.667,-0.54
0.669,-0.55
0.672,-0.535
0.675,-0.48
0.678,-0.375
0.681,-0.21
0.683,0.005
0.686,0.29
0.689,0.655
0.692,1.08
0.694,1.51
0.697,1.865
0.7,2.11
0.703,2.175
0.706,2.065
0.708,1.815
0.711,1.51
0.714,1.155
0.717,0.775
0.719,0.41
0.722,0.045
0.725,-0.36
0.728,-0.72
0.731,-1.0
0.733,-1.14
0.736,-1.165
0.739,-1.06
0.742,-0.92
0.744,-0.795
0.747,-0.715
0.75,-0.705
0.753,-0.745
0.756,-0.8
0.758,-0.87
0.761,-0.895
0.764,-0.91
0.767,-0.93
0.769,-0.91
0.772,-0.905
0.775,-0.92
0.778,-0.93
0.781,-0.95
0.783,-0.955
0.786,-0.975
0.789,-0.99
0.792,-1.025
0.794,-1.04
0.797,-1.065
0.8,-1.07
0.803,-1.08
0.806,-1.065
0.808,-1.055
0.811,-1.05
0.814,-1.045
0.817,-1.065
0.819,-1.065
0.822,-1.09
0.825,-1.105
0.828,-1.11
0.831,-1.1
0.833,-1.1
0.836,-1.1
0.839,-1.075
0.842,-1.065
0.844,-1.045
0.847,-1.025
0.85,-1.0
0.853,-0.98
0.856,-0.945
0.858,-0.915
0.861,-0.895
0.864,-0.88
0.867,-0.85
0.869,-0.805
0.872,-0.75
0.875,-0.695
0.878,-0.63
0.881,-0.59
0.883,-0.55
0.886,-0.515
0.889,-0.505
0.892,-0.45
0.894,-0.4
0.897,-0.365
0.9,-0.315
0.903,-0.275
